device_id,product_line_id,manufacturer,product_type,architecture_class,family,series,product_line,device_name,generic_device_name,manufacturer_variant_code,processor_cores,max_clock_hz,flash_bytes,ram_bytes,package_types,pin_counts,memory_regions_json,features_json,documents_json,svd_files,lifecycle,source_id,source_url,source_version,observed_at,verification_status
infineon::cy8c4024axi-s402,infineon::psoc-4000s::psoc-4000s::psoc-4000s-cy8c40x4xxx-s4xx,Infineon,general_purpose_mcu,Cortex-M0+,PSOC 4000S,PSOC 4000S,PSOC 4000S (CY8C40x4xxx-S4xx),CY8C4024AXI-S402,CY8C4024AXI-S402,,"[{""Dclock"": ""48000000"", ""Dcore"": ""Cortex-M0+"", ""DcoreVersion"": ""r0p1"", ""Ddsp"": ""NO_DSP"", ""Dendian"": ""Little-endian"", ""Dfpu"": ""NO_FPU"", ""Dmpu"": ""MPU"", ""Pname"": ""Cortex-M0p""}]",24000000,16384,2048,32-TQFP,32,"[{""access"": ""rwx"", ""default"": ""1"", ""name"": ""IRAM1"", ""size"": ""0x00000800"", ""start"": ""0x20000000""}, {""access"": ""rx"", ""default"": ""1"", ""name"": ""IROM1"", ""size"": ""0x00004000"", ""start"": ""0x00000000"", ""startup"": ""1""}]","[{""count"": ""5"", ""name"": ""Timer/counter/PWM blocks"", ""source_kind"": ""infineon_device_db"", ""source_parameter"": ""TimerCounterPWM_Count"", ""type"": ""Timer""}, {""count"": ""0"", ""name"": ""ADC converter units"", ""source_kind"": ""infineon_device_db"", ""source_parameter"": ""SAR12_Count"", ""type"": ""ADCUnits""}, {""count"": ""2"", ""name"": ""DAC converter blocks"", ""source_kind"": ""infineon_device_db"", ""source_parameter"": ""DAC8_Count"", ""type"": ""DAC""}, {""count"": ""27"", ""name"": ""Selectable general-purpose I/O"", ""source_kind"": ""infineon_device_db"", ""source_parameter"": ""IO_Count"", ""type"": ""IOs""}, {""count"": ""2"", ""name"": ""Configurable serial communication blocks (SCB/USIC)"", ""source_kind"": ""infineon_device_db"", ""source_parameter"": ""SCB_Count"", ""type"": ""Com""}, {""name"": ""UART supported by configurable serial blocks; simultaneous block count unknown"", ""source_kind"": ""infineon_device_db"", ""source_parameter"": ""DeviceCapabilities:uart"", ""type"": ""UART""}, {""name"": ""I2C supported by configurable serial blocks; simultaneous block count unknown"", ""source_kind"": ""infineon_device_db"", ""source_parameter"": ""DeviceCapabilities:i2c"", ""type"": ""I2C""}, {""name"": ""SPI supported by configurable serial blocks; simultaneous block count unknown"", ""source_kind"": ""infineon_device_db"", ""source_parameter"": ""DeviceCapabilities:spi"", ""type"": ""SPI""}, {""count"": ""0"", ""name"": ""CAN/CAN FD channels"", ""source_kind"": ""infineon_device_db"", ""source_parameter"": ""CAN20B_Count"", ""type"": ""CAN""}, {""count"": ""3"", ""name"": ""Analog comparators"", ""source_kind"": ""infineon_device_db"", ""source_parameter"": ""LPComp_Count+Comp_Count"", ""type"": ""COMP""}, {""count"": ""0"", ""name"": ""Operational amplifiers"", ""source_kind"": ""infineon_device_db"", ""source_parameter"": ""OpAmp_Count"", ""type"": ""OPAMP""}, {""count"": ""0"", ""name"": ""DMA channels; not DMA controller count"", ""source_kind"": ""infineon_device_db"", ""source_parameter"": ""DMAchannels_count"", ""type"": ""DMAChannels""}, {""count"": ""0"", ""name"": ""No hardware cryptography"", ""source_kind"": ""infineon_device_db"", ""source_parameter"": ""Crypto"", ""type"": ""Crypto""}, {""count"": ""0"", ""name"": ""No CAPSENSE"", ""source_kind"": ""infineon_device_db"", ""source_parameter"": ""CapSense"", ""type"": ""Touch""}, {""count"": ""0"", ""name"": ""No inductive sensing"", ""source_kind"": ""infineon_device_db"", ""source_parameter"": ""IndSense"", ""type"": ""Touch""}, {""count"": ""1"", ""name"": ""Direct-drive LCD"", ""source_kind"": ""infineon_device_db"", ""source_parameter"": ""DirDriveLCD"", ""type"": ""GLCD""}, {""count"": ""0"", ""name"": ""Universal Digital Blocks"", ""source_kind"": ""infineon_device_db"", ""source_parameter"": ""UDB_Count"", ""type"": ""UDB""}]","[{""name"": ""README.txt"", ""title"": ""Infineon CAT2 DFP user guide""}, {""name"": ""known_issues.txt"", ""title"": ""Infineon CAT2 DFP known issues""}, {""name"": ""datasheet"", ""title"": ""CY8C4024AXI-S402 official product/datasheet page"", ""url"": ""https://www.infineon.com/part/CY8C4024AXI-S402""}]",SVD/psoc4000s.svd,active,cmsis:Infineon.CAT2_DFP@1.6.0;infineon-device-db:1e7589fe5ce5,https://itools.infineon.com/cmsis_packs/CAT2_DFP/Infineon.CAT2_DFP.pdsc,1.6.0;4.39.0.10988,2026-08-12T10:06:32+00:00,multi_source_manufacturer_device_database
infineon::cy8c4024axi-s412,infineon::psoc-4000s::psoc-4000s::psoc-4000s-cy8c40x4xxx-s4xx,Infineon,general_purpose_mcu,Cortex-M0+,PSOC 4000S,PSOC 4000S,PSOC 4000S (CY8C40x4xxx-S4xx),CY8C4024AXI-S412,CY8C4024AXI-S412,,"[{""Dclock"": ""48000000"", ""Dcore"": ""Cortex-M0+"", ""DcoreVersion"": ""r0p1"", ""Ddsp"": ""NO_DSP"", ""Dendian"": ""Little-endian"", ""Dfpu"": ""NO_FPU"", ""Dmpu"": ""MPU"", ""Pname"": ""Cortex-M0p""}]",24000000,16384,2048,32-TQFP,32,"[{""access"": ""rwx"", ""default"": ""1"", ""name"": ""IRAM1"", ""size"": ""0x00000800"", ""start"": ""0x20000000""}, {""access"": ""rx"", ""default"": ""1"", ""name"": ""IROM1"", ""size"": ""0x00004000"", ""start"": ""0x00000000"", ""startup"": ""1""}]","[{""count"": ""5"", ""name"": ""Timer/counter/PWM blocks"", ""source_kind"": ""infineon_device_db"", ""source_parameter"": ""TimerCounterPWM_Count"", ""type"": ""Timer""}, {""count"": ""0"", ""name"": ""ADC converter units"", ""source_kind"": ""infineon_device_db"", ""source_parameter"": ""SAR12_Count"", ""type"": ""ADCUnits""}, {""count"": ""2"", ""name"": ""DAC converter blocks"", ""source_kind"": ""infineon_device_db"", ""source_parameter"": ""DAC8_Count"", ""type"": ""DAC""}, {""count"": ""27"", ""name"": ""Selectable general-purpose I/O"", ""source_kind"": ""infineon_device_db"", ""source_parameter"": ""IO_Count"", ""type"": ""IOs""}, {""count"": ""2"", ""name"": ""Configurable serial communication blocks (SCB/USIC)"", ""source_kind"": ""infineon_device_db"", ""source_parameter"": ""SCB_Count"", ""type"": ""Com""}, {""name"": ""UART supported by configurable serial blocks; simultaneous block count unknown"", ""source_kind"": ""infineon_device_db"", ""source_parameter"": ""DeviceCapabilities:uart"", ""type"": ""UART""}, {""name"": ""I2C supported by configurable serial blocks; simultaneous block count unknown"", ""source_kind"": ""infineon_device_db"", ""source_parameter"": ""DeviceCapabilities:i2c"", ""type"": ""I2C""}, {""name"": ""SPI supported by configurable serial blocks; simultaneous block count unknown"", ""source_kind"": ""infineon_device_db"", ""source_parameter"": ""DeviceCapabilities:spi"", ""type"": ""SPI""}, {""count"": ""0"", ""name"": ""CAN/CAN FD channels"", ""source_kind"": ""infineon_device_db"", ""source_parameter"": ""CAN20B_Count"", ""type"": ""CAN""}, {""count"": ""3"", ""name"": ""Analog comparators"", ""source_kind"": ""infineon_device_db"", ""source_parameter"": ""LPComp_Count+Comp_Count"", ""type"": ""COMP""}, {""count"": ""0"", ""name"": ""Operational amplifiers"", ""source_kind"": ""infineon_device_db"", ""source_parameter"": ""OpAmp_Count"", ""type"": ""OPAMP""}, {""count"": ""0"", ""name"": ""DMA channels; not DMA controller count"", ""source_kind"": ""infineon_device_db"", ""source_parameter"": ""DMAchannels_count"", ""type"": ""DMAChannels""}, {""count"": ""0"", ""name"": ""No hardware cryptography"", ""source_kind"": ""infineon_device_db"", ""source_parameter"": ""Crypto"", ""type"": ""Crypto""}, {""count"": ""1"", ""name"": ""Infineon CAPSENSE"", ""source_kind"": ""infineon_device_db"", ""source_parameter"": ""CapSense"", ""type"": ""Touch""}, {""count"": ""0"", ""name"": ""No inductive sensing"", ""source_kind"": ""infineon_device_db"", ""source_parameter"": ""IndSense"", ""type"": ""Touch""}, {""count"": ""1"", ""name"": ""Direct-drive LCD"", ""source_kind"": ""infineon_device_db"", ""source_parameter"": ""DirDriveLCD"", ""type"": ""GLCD""}, {""count"": ""0"", ""name"": ""Universal Digital Blocks"", ""source_kind"": ""infineon_device_db"", ""source_parameter"": ""UDB_Count"", ""type"": ""UDB""}, {""count"": ""1"", ""name"": ""Infineon capability: csd"", ""source_kind"": ""infineon_device_db"", ""source_parameter"": ""DeviceCapabilities:csd"", ""type"": ""VendorCapability""}]","[{""name"": ""README.txt"", ""title"": ""Infineon CAT2 DFP user guide""}, {""name"": ""known_issues.txt"", ""title"": ""Infineon CAT2 DFP known issues""}, {""name"": ""datasheet"", ""title"": ""CY8C4024AXI-S412 official product/datasheet page"", ""url"": ""https://www.infineon.com/part/CY8C4024AXI-S412""}]",SVD/psoc4000s.svd,active,cmsis:Infineon.CAT2_DFP@1.6.0;infineon-device-db:1e7589fe5ce5,https://itools.infineon.com/cmsis_packs/CAT2_DFP/Infineon.CAT2_DFP.pdsc,1.6.0;4.39.0.10988,2026-08-12T10:06:32+00:00,multi_source_manufacturer_device_database
infineon::cy8c4024azi-s403,infineon::psoc-4000s::psoc-4000s::psoc-4000s-cy8c40x4xxx-s4xx,Infineon,general_purpose_mcu,Cortex-M0+,PSOC 4000S,PSOC 4000S,PSOC 4000S (CY8C40x4xxx-S4xx),CY8C4024AZI-S403,CY8C4024AZI-S403,,"[{""Dclock"": ""48000000"", ""Dcore"": ""Cortex-M0+"", ""DcoreVersion"": ""r0p1"", ""Ddsp"": ""NO_DSP"", ""Dendian"": ""Little-endian"", ""Dfpu"": ""NO_FPU"", ""Dmpu"": ""MPU"", ""Pname"": ""Cortex-M0p""}]",24000000,16384,2048,48-TQFP,48,"[{""access"": ""rwx"", ""default"": ""1"", ""name"": ""IRAM1"", ""size"": ""0x00000800"", ""start"": ""0x20000000""}, {""access"": ""rx"", ""default"": ""1"", ""name"": ""IROM1"", ""size"": ""0x00004000"", ""start"": ""0x00000000"", ""startup"": ""1""}]","[{""count"": ""5"", ""name"": ""Timer/counter/PWM blocks"", ""source_kind"": ""infineon_device_db"", ""source_parameter"": ""TimerCounterPWM_Count"", ""type"": ""Timer""}, {""count"": ""0"", ""name"": ""ADC converter units"", ""source_kind"": ""infineon_device_db"", ""source_parameter"": ""SAR12_Count"", ""type"": ""ADCUnits""}, {""count"": ""2"", ""name"": ""DAC converter blocks"", ""source_kind"": ""infineon_device_db"", ""source_parameter"": ""DAC8_Count"", ""type"": ""DAC""}, {""count"": ""36"", ""name"": ""Selectable general-purpose I/O"", ""source_kind"": ""infineon_device_db"", ""source_parameter"": ""IO_Count"", ""type"": ""IOs""}, {""count"": ""2"", ""name"": ""Configurable serial communication blocks (SCB/USIC)"", ""source_kind"": ""infineon_device_db"", ""source_parameter"": ""SCB_Count"", ""type"": ""Com""}, {""name"": ""UART supported by configurable serial blocks; simultaneous block count unknown"", ""source_kind"": ""infineon_device_db"", ""source_parameter"": ""DeviceCapabilities:uart"", ""type"": ""UART""}, {""name"": ""I2C supported by configurable serial blocks; simultaneous block count unknown"", ""source_kind"": ""infineon_device_db"", ""source_parameter"": ""DeviceCapabilities:i2c"", ""type"": ""I2C""}, {""name"": ""SPI supported by configurable serial blocks; simultaneous block count unknown"", ""source_kind"": ""infineon_device_db"", ""source_parameter"": ""DeviceCapabilities:spi"", ""type"": ""SPI""}, {""count"": ""0"", ""name"": ""CAN/CAN FD channels"", ""source_kind"": ""infineon_device_db"", ""source_parameter"": ""CAN20B_Count"", ""type"": ""CAN""}, {""count"": ""3"", ""name"": ""Analog comparators"", ""source_kind"": ""infineon_device_db"", ""source_parameter"": ""LPComp_Count+Comp_Count"", ""type"": ""COMP""}, {""count"": ""0"", ""name"": ""Operational amplifiers"", ""source_kind"": ""infineon_device_db"", ""source_parameter"": ""OpAmp_Count"", ""type"": ""OPAMP""}, {""count"": ""0"", ""name"": ""DMA channels; not DMA controller count"", ""source_kind"": ""infineon_device_db"", ""source_parameter"": ""DMAchannels_count"", ""type"": ""DMAChannels""}, {""count"": ""0"", ""name"": ""No hardware cryptography"", ""source_kind"": ""infineon_device_db"", ""source_parameter"": ""Crypto"", ""type"": ""Crypto""}, {""count"": ""0"", ""name"": ""No CAPSENSE"", ""source_kind"": ""infineon_device_db"", ""source_parameter"": ""CapSense"", ""type"": ""Touch""}, {""count"": ""0"", ""name"": ""No inductive sensing"", ""source_kind"": ""infineon_device_db"", ""source_parameter"": ""IndSense"", ""type"": ""Touch""}, {""count"": ""1"", ""name"": ""Direct-drive LCD"", ""source_kind"": ""infineon_device_db"", ""source_parameter"": ""DirDriveLCD"", ""type"": ""GLCD""}, {""count"": ""0"", ""name"": ""Universal Digital Blocks"", ""source_kind"": ""infineon_device_db"", ""source_parameter"": ""UDB_Count"", ""type"": ""UDB""}]","[{""name"": ""README.txt"", ""title"": ""Infineon CAT2 DFP user guide""}, {""name"": ""known_issues.txt"", ""title"": ""Infineon CAT2 DFP known issues""}, {""name"": ""datasheet"", ""title"": ""CY8C4024AZI-S403 official product/datasheet page"", ""url"": ""https://www.infineon.com/part/CY8C4024AZI-S403""}]",SVD/psoc4000s.svd,active,cmsis:Infineon.CAT2_DFP@1.6.0;infineon-device-db:1e7589fe5ce5,https://itools.infineon.com/cmsis_packs/CAT2_DFP/Infineon.CAT2_DFP.pdsc,1.6.0;4.39.0.10988,2026-08-12T10:06:32+00:00,multi_source_manufacturer_device_database
infineon::cy8c4024azi-s413,infineon::psoc-4000s::psoc-4000s::psoc-4000s-cy8c40x4xxx-s4xx,Infineon,general_purpose_mcu,Cortex-M0+,PSOC 4000S,PSOC 4000S,PSOC 4000S (CY8C40x4xxx-S4xx),CY8C4024AZI-S413,CY8C4024AZI-S413,,"[{""Dclock"": ""48000000"", ""Dcore"": ""Cortex-M0+"", ""DcoreVersion"": ""r0p1"", ""Ddsp"": ""NO_DSP"", ""Dendian"": ""Little-endian"", ""Dfpu"": ""NO_FPU"", ""Dmpu"": ""MPU"", ""Pname"": ""Cortex-M0p""}]",24000000,16384,2048,48-TQFP,48,"[{""access"": ""rwx"", ""default"": ""1"", ""name"": ""IRAM1"", ""size"": ""0x00000800"", ""start"": ""0x20000000""}, {""access"": ""rx"", ""default"": ""1"", ""name"": ""IROM1"", ""size"": ""0x00004000"", ""start"": ""0x00000000"", ""startup"": ""1""}]","[{""count"": ""5"", ""name"": ""Timer/counter/PWM blocks"", ""source_kind"": ""infineon_device_db"", ""source_parameter"": ""TimerCounterPWM_Count"", ""type"": ""Timer""}, {""count"": ""0"", ""name"": ""ADC converter units"", ""source_kind"": ""infineon_device_db"", ""source_parameter"": ""SAR12_Count"", ""type"": ""ADCUnits""}, {""count"": ""2"", ""name"": ""DAC converter blocks"", ""source_kind"": ""infineon_device_db"", ""source_parameter"": ""DAC8_Count"", ""type"": ""DAC""}, {""count"": ""36"", ""name"": ""Selectable general-purpose I/O"", ""source_kind"": ""infineon_device_db"", ""source_parameter"": ""IO_Count"", ""type"": ""IOs""}, {""count"": ""2"", ""name"": ""Configurable serial communication blocks (SCB/USIC)"", ""source_kind"": ""infineon_device_db"", ""source_parameter"": ""SCB_Count"", ""type"": ""Com""}, {""name"": ""UART supported by configurable serial blocks; simultaneous block count unknown"", ""source_kind"": ""infineon_device_db"", ""source_parameter"": ""DeviceCapabilities:uart"", ""type"": ""UART""}, {""name"": ""I2C supported by configurable serial blocks; simultaneous block count unknown"", ""source_kind"": ""infineon_device_db"", ""source_parameter"": ""DeviceCapabilities:i2c"", ""type"": ""I2C""}, {""name"": ""SPI supported by configurable serial blocks; simultaneous block count unknown"", ""source_kind"": ""infineon_device_db"", ""source_parameter"": ""DeviceCapabilities:spi"", ""type"": ""SPI""}, {""count"": ""0"", ""name"": ""CAN/CAN FD channels"", ""source_kind"": ""infineon_device_db"", ""source_parameter"": ""CAN20B_Count"", ""type"": ""CAN""}, {""count"": ""3"", ""name"": ""Analog comparators"", ""source_kind"": ""infineon_device_db"", ""source_parameter"": ""LPComp_Count+Comp_Count"", ""type"": ""COMP""}, {""count"": ""0"", ""name"": ""Operational amplifiers"", ""source_kind"": ""infineon_device_db"", ""source_parameter"": ""OpAmp_Count"", ""type"": ""OPAMP""}, {""count"": ""0"", ""name"": ""DMA channels; not DMA controller count"", ""source_kind"": ""infineon_device_db"", ""source_parameter"": ""DMAchannels_count"", ""type"": ""DMAChannels""}, {""count"": ""0"", ""name"": ""No hardware cryptography"", ""source_kind"": ""infineon_device_db"", ""source_parameter"": ""Crypto"", ""type"": ""Crypto""}, {""count"": ""1"", ""name"": ""Infineon CAPSENSE"", ""source_kind"": ""infineon_device_db"", ""source_parameter"": ""CapSense"", ""type"": ""Touch""}, {""count"": ""0"", ""name"": ""No inductive sensing"", ""source_kind"": ""infineon_device_db"", ""source_parameter"": ""IndSense"", ""type"": ""Touch""}, {""count"": ""1"", ""name"": ""Direct-drive LCD"", ""source_kind"": ""infineon_device_db"", ""source_parameter"": ""DirDriveLCD"", ""type"": ""GLCD""}, {""count"": ""0"", ""name"": ""Universal Digital Blocks"", ""source_kind"": ""infineon_device_db"", ""source_parameter"": ""UDB_Count"", ""type"": ""UDB""}, {""count"": ""1"", ""name"": ""Infineon capability: csd"", ""source_kind"": ""infineon_device_db"", ""source_parameter"": ""DeviceCapabilities:csd"", ""type"": ""VendorCapability""}]","[{""name"": ""README.txt"", ""title"": ""Infineon CAT2 DFP user guide""}, {""name"": ""known_issues.txt"", ""title"": ""Infineon CAT2 DFP known issues""}, {""name"": ""datasheet"", ""title"": ""CY8C4024AZI-S413 official product/datasheet page"", ""url"": ""https://www.infineon.com/part/CY8C4024AZI-S413""}]",SVD/psoc4000s.svd,active,cmsis:Infineon.CAT2_DFP@1.6.0;infineon-device-db:1e7589fe5ce5,https://itools.infineon.com/cmsis_packs/CAT2_DFP/Infineon.CAT2_DFP.pdsc,1.6.0;4.39.0.10988,2026-08-12T10:06:32+00:00,multi_source_manufacturer_device_database
infineon::cy8c4024azq-s413,infineon::psoc-4000s::psoc-4000s::psoc-4000s-cy8c40x4xxx-s4xx,Infineon,general_purpose_mcu,Cortex-M0+,PSOC 4000S,PSOC 4000S,PSOC 4000S (CY8C40x4xxx-S4xx),CY8C4024AZQ-S413,CY8C4024AZQ-S413,,"[{""Dclock"": ""48000000"", ""Dcore"": ""Cortex-M0+"", ""DcoreVersion"": ""r0p1"", ""Ddsp"": ""NO_DSP"", ""Dendian"": ""Little-endian"", ""Dfpu"": ""NO_FPU"", ""Dmpu"": ""MPU"", ""Pname"": ""Cortex-M0p""}]",24000000,16384,2048,48-TQFP,48,"[{""access"": ""rwx"", ""default"": ""1"", ""name"": ""IRAM1"", ""size"": ""0x00000800"", ""start"": ""0x20000000""}, {""access"": ""rx"", ""default"": ""1"", ""name"": ""IROM1"", ""size"": ""0x00004000"", ""start"": ""0x00000000"", ""startup"": ""1""}]","[{""count"": ""5"", ""name"": ""Timer/counter/PWM blocks"", ""source_kind"": ""infineon_device_db"", ""source_parameter"": ""TimerCounterPWM_Count"", ""type"": ""Timer""}, {""count"": ""0"", ""name"": ""ADC converter units"", ""source_kind"": ""infineon_device_db"", ""source_parameter"": ""SAR12_Count"", ""type"": ""ADCUnits""}, {""count"": ""2"", ""name"": ""DAC converter blocks"", ""source_kind"": ""infineon_device_db"", ""source_parameter"": ""DAC8_Count"", ""type"": ""DAC""}, {""count"": ""36"", ""name"": ""Selectable general-purpose I/O"", ""source_kind"": ""infineon_device_db"", ""source_parameter"": ""IO_Count"", ""type"": ""IOs""}, {""count"": ""2"", ""name"": ""Configurable serial communication blocks (SCB/USIC)"", ""source_kind"": ""infineon_device_db"", ""source_parameter"": ""SCB_Count"", ""type"": ""Com""}, {""name"": ""UART supported by configurable serial blocks; simultaneous block count unknown"", ""source_kind"": ""infineon_device_db"", ""source_parameter"": ""DeviceCapabilities:uart"", ""type"": ""UART""}, {""name"": ""I2C supported by configurable serial blocks; simultaneous block count unknown"", ""source_kind"": ""infineon_device_db"", ""source_parameter"": ""DeviceCapabilities:i2c"", ""type"": ""I2C""}, {""name"": ""SPI supported by configurable serial blocks; simultaneous block count unknown"", ""source_kind"": ""infineon_device_db"", ""source_parameter"": ""DeviceCapabilities:spi"", ""type"": ""SPI""}, {""count"": ""0"", ""name"": ""CAN/CAN FD channels"", ""source_kind"": ""infineon_device_db"", ""source_parameter"": ""CAN20B_Count"", ""type"": ""CAN""}, {""count"": ""3"", ""name"": ""Analog comparators"", ""source_kind"": ""infineon_device_db"", ""source_parameter"": ""LPComp_Count+Comp_Count"", ""type"": ""COMP""}, {""count"": ""0"", ""name"": ""Operational amplifiers"", ""source_kind"": ""infineon_device_db"", ""source_parameter"": ""OpAmp_Count"", ""type"": ""OPAMP""}, {""count"": ""0"", ""name"": ""DMA channels; not DMA controller count"", ""source_kind"": ""infineon_device_db"", ""source_parameter"": ""DMAchannels_count"", ""type"": ""DMAChannels""}, {""count"": ""0"", ""name"": ""No hardware cryptography"", ""source_kind"": ""infineon_device_db"", ""source_parameter"": ""Crypto"", ""type"": ""Crypto""}, {""count"": ""1"", ""name"": ""Infineon CAPSENSE"", ""source_kind"": ""infineon_device_db"", ""source_parameter"": ""CapSense"", ""type"": ""Touch""}, {""count"": ""0"", ""name"": ""No inductive sensing"", ""source_kind"": ""infineon_device_db"", ""source_parameter"": ""IndSense"", ""type"": ""Touch""}, {""count"": ""1"", ""name"": ""Direct-drive LCD"", ""source_kind"": ""infineon_device_db"", ""source_parameter"": ""DirDriveLCD"", ""type"": ""GLCD""}, {""count"": ""0"", ""name"": ""Universal Digital Blocks"", ""source_kind"": ""infineon_device_db"", ""source_parameter"": ""UDB_Count"", ""type"": ""UDB""}, {""count"": ""1"", ""name"": ""Infineon capability: csd"", ""source_kind"": ""infineon_device_db"", ""source_parameter"": ""DeviceCapabilities:csd"", ""type"": ""VendorCapability""}]","[{""name"": ""README.txt"", ""title"": ""Infineon CAT2 DFP user guide""}, {""name"": ""known_issues.txt"", ""title"": ""Infineon CAT2 DFP known issues""}, {""name"": ""datasheet"", ""title"": ""CY8C4024AZQ-S413 official product/datasheet page"", ""url"": ""https://www.infineon.com/part/CY8C4024AZQ-S413""}]",SVD/psoc4000s.svd,active,cmsis:Infineon.CAT2_DFP@1.6.0;infineon-device-db:1e7589fe5ce5,https://itools.infineon.com/cmsis_packs/CAT2_DFP/Infineon.CAT2_DFP.pdsc,1.6.0;4.39.0.10988,2026-08-12T10:06:32+00:00,multi_source_manufacturer_device_database
infineon::cy8c4024fni-s402,infineon::psoc-4000s::psoc-4000s::psoc-4000s-cy8c40x4xxx-s4xx,Infineon,general_purpose_mcu,Cortex-M0+,PSOC 4000S,PSOC 4000S,PSOC 4000S (CY8C40x4xxx-S4xx),CY8C4024FNI-S402,CY8C4024FNI-S402,,"[{""Dclock"": ""48000000"", ""Dcore"": ""Cortex-M0+"", ""DcoreVersion"": ""r0p1"", ""Ddsp"": ""NO_DSP"", ""Dendian"": ""Little-endian"", ""Dfpu"": ""NO_FPU"", ""Dmpu"": ""MPU"", ""Pname"": ""Cortex-M0p""}]",24000000,16384,2048,25-WLCSP,25,"[{""access"": ""rwx"", ""default"": ""1"", ""name"": ""IRAM1"", ""size"": ""0x00000800"", ""start"": ""0x20000000""}, {""access"": ""rx"", ""default"": ""1"", ""name"": ""IROM1"", ""size"": ""0x00004000"", ""start"": ""0x00000000"", ""startup"": ""1""}]","[{""count"": ""5"", ""name"": ""Timer/counter/PWM blocks"", ""source_kind"": ""infineon_device_db"", ""source_parameter"": ""TimerCounterPWM_Count"", ""type"": ""Timer""}, {""count"": ""0"", ""name"": ""ADC converter units"", ""source_kind"": ""infineon_device_db"", ""source_parameter"": ""SAR12_Count"", ""type"": ""ADCUnits""}, {""count"": ""2"", ""name"": ""DAC converter blocks"", ""source_kind"": ""infineon_device_db"", ""source_parameter"": ""DAC8_Count"", ""type"": ""DAC""}, {""count"": ""21"", ""name"": ""Selectable general-purpose I/O"", ""source_kind"": ""infineon_device_db"", ""source_parameter"": ""IO_Count"", ""type"": ""IOs""}, {""count"": ""2"", ""name"": ""Configurable serial communication blocks (SCB/USIC)"", ""source_kind"": ""infineon_device_db"", ""source_parameter"": ""SCB_Count"", ""type"": ""Com""}, {""name"": ""UART supported by configurable serial blocks; simultaneous block count unknown"", ""source_kind"": ""infineon_device_db"", ""source_parameter"": ""DeviceCapabilities:uart"", ""type"": ""UART""}, {""name"": ""I2C supported by configurable serial blocks; simultaneous block count unknown"", ""source_kind"": ""infineon_device_db"", ""source_parameter"": ""DeviceCapabilities:i2c"", ""type"": ""I2C""}, {""name"": ""SPI supported by configurable serial blocks; simultaneous block count unknown"", ""source_kind"": ""infineon_device_db"", ""source_parameter"": ""DeviceCapabilities:spi"", ""type"": ""SPI""}, {""count"": ""0"", ""name"": ""CAN/CAN FD channels"", ""source_kind"": ""infineon_device_db"", ""source_parameter"": ""CAN20B_Count"", ""type"": ""CAN""}, {""count"": ""3"", ""name"": ""Analog comparators"", ""source_kind"": ""infineon_device_db"", ""source_parameter"": ""LPComp_Count+Comp_Count"", ""type"": ""COMP""}, {""count"": ""0"", ""name"": ""Operational amplifiers"", ""source_kind"": ""infineon_device_db"", ""source_parameter"": ""OpAmp_Count"", ""type"": ""OPAMP""}, {""count"": ""0"", ""name"": ""DMA channels; not DMA controller count"", ""source_kind"": ""infineon_device_db"", ""source_parameter"": ""DMAchannels_count"", ""type"": ""DMAChannels""}, {""count"": ""0"", ""name"": ""No hardware cryptography"", ""source_kind"": ""infineon_device_db"", ""source_parameter"": ""Crypto"", ""type"": ""Crypto""}, {""count"": ""0"", ""name"": ""No CAPSENSE"", ""source_kind"": ""infineon_device_db"", ""source_parameter"": ""CapSense"", ""type"": ""Touch""}, {""count"": ""0"", ""name"": ""No inductive sensing"", ""source_kind"": ""infineon_device_db"", ""source_parameter"": ""IndSense"", ""type"": ""Touch""}, {""count"": ""1"", ""name"": ""Direct-drive LCD"", ""source_kind"": ""infineon_device_db"", ""source_parameter"": ""DirDriveLCD"", ""type"": ""GLCD""}, {""count"": ""0"", ""name"": ""Universal Digital Blocks"", ""source_kind"": ""infineon_device_db"", ""source_parameter"": ""UDB_Count"", ""type"": ""UDB""}]","[{""name"": ""README.txt"", ""title"": ""Infineon CAT2 DFP user guide""}, {""name"": ""known_issues.txt"", ""title"": ""Infineon CAT2 DFP known issues""}, {""name"": ""datasheet"", ""title"": ""CY8C4024FNI-S402 official product/datasheet page"", ""url"": ""https://www.infineon.com/part/CY8C4024FNI-S402T""}]",SVD/psoc4000s.svd,active,cmsis:Infineon.CAT2_DFP@1.6.0;infineon-device-db:1e7589fe5ce5,https://itools.infineon.com/cmsis_packs/CAT2_DFP/Infineon.CAT2_DFP.pdsc,1.6.0;4.39.0.10988,2026-08-12T10:06:32+00:00,multi_source_manufacturer_device_database
