orderable_part_id,device_id,manufacturer,family,series,product_line,device_name,part_number,manufacturer_suffix,package_code,temperature_grade_code,packing_code,package_name,temperature_range,packing_form,lifecycle,source_id,source_url,observed_at,verification_status,decode_status
infineon::cy8c4024axi-s402,infineon::cy8c4024axi-s402,Infineon,PSOC 4000S,PSOC 4000S,PSOC 4000S (CY8C40x4xxx-S4xx),CY8C4024AXI-S402,CY8C4024AXI-S402,,,,,32-TQFP,-40..85 °C,,active,infineon-device-db:1e7589fe5ce5,https://github.com/Infineon/device-db/tree/1e7589fe5ce5c25b68a5d8866c22c142df9b7555,2026-08-12T10:06:32+00:00,manufacturer_device_database,official_device_db_part_record
infineon::cy8c4024axi-s412,infineon::cy8c4024axi-s412,Infineon,PSOC 4000S,PSOC 4000S,PSOC 4000S (CY8C40x4xxx-S4xx),CY8C4024AXI-S412,CY8C4024AXI-S412,,,,,32-TQFP,-40..85 °C,,active,infineon-device-db:1e7589fe5ce5,https://github.com/Infineon/device-db/tree/1e7589fe5ce5c25b68a5d8866c22c142df9b7555,2026-08-12T10:06:32+00:00,manufacturer_device_database,official_device_db_part_record
infineon::cy8c4024azi-s403,infineon::cy8c4024azi-s403,Infineon,PSOC 4000S,PSOC 4000S,PSOC 4000S (CY8C40x4xxx-S4xx),CY8C4024AZI-S403,CY8C4024AZI-S403,,,,,48-TQFP,-40..85 °C,,active,infineon-device-db:1e7589fe5ce5,https://github.com/Infineon/device-db/tree/1e7589fe5ce5c25b68a5d8866c22c142df9b7555,2026-08-12T10:06:32+00:00,manufacturer_device_database,official_device_db_part_record
infineon::cy8c4024azi-s413,infineon::cy8c4024azi-s413,Infineon,PSOC 4000S,PSOC 4000S,PSOC 4000S (CY8C40x4xxx-S4xx),CY8C4024AZI-S413,CY8C4024AZI-S413,,,,,48-TQFP,-40..85 °C,,active,infineon-device-db:1e7589fe5ce5,https://github.com/Infineon/device-db/tree/1e7589fe5ce5c25b68a5d8866c22c142df9b7555,2026-08-12T10:06:32+00:00,manufacturer_device_database,official_device_db_part_record
infineon::cy8c4024azq-s413,infineon::cy8c4024azq-s413,Infineon,PSOC 4000S,PSOC 4000S,PSOC 4000S (CY8C40x4xxx-S4xx),CY8C4024AZQ-S413,CY8C4024AZQ-S413,,,,,48-TQFP,-40..105 °C,,active,infineon-device-db:1e7589fe5ce5,https://github.com/Infineon/device-db/tree/1e7589fe5ce5c25b68a5d8866c22c142df9b7555,2026-08-12T10:06:32+00:00,manufacturer_device_database,official_device_db_part_record
infineon::cy8c4024fni-s402,infineon::cy8c4024fni-s402,Infineon,PSOC 4000S,PSOC 4000S,PSOC 4000S (CY8C40x4xxx-S4xx),CY8C4024FNI-S402,CY8C4024FNI-S402,,,,,25-WLCSP,-40..85 °C,,active,infineon-device-db:1e7589fe5ce5,https://github.com/Infineon/device-db/tree/1e7589fe5ce5c25b68a5d8866c22c142df9b7555,2026-08-12T10:06:32+00:00,manufacturer_device_database,official_device_db_part_record
infineon::cy8c4024fni-s412,infineon::cy8c4024fni-s412,Infineon,PSOC 4000S,PSOC 4000S,PSOC 4000S (CY8C40x4xxx-S4xx),CY8C4024FNI-S412,CY8C4024FNI-S412,,,,,25-WLCSP,-40..85 °C,,active,infineon-device-db:1e7589fe5ce5,https://github.com/Infineon/device-db/tree/1e7589fe5ce5c25b68a5d8866c22c142df9b7555,2026-08-12T10:06:32+00:00,manufacturer_device_database,official_device_db_part_record
infineon::cy8c4024lqa-s411,infineon::cy8c4024lqa-s411,Infineon,PSOC 4000S,PSOC 4000S,PSOC 4000S (CY8C40x4xxx-S4xx),CY8C4024LQA-S411,CY8C4024LQA-S411,,,,,24-QFN,-40..85 °C,,active,infineon-device-db:1e7589fe5ce5,https://github.com/Infineon/device-db/tree/1e7589fe5ce5c25b68a5d8866c22c142df9b7555,2026-08-12T10:06:32+00:00,manufacturer_device_database,official_device_db_part_record
infineon::cy8c4024lqa-s413,infineon::cy8c4024lqa-s413,Infineon,PSOC 4000S,PSOC 4000S,PSOC 4000S (CY8C40x4xxx-S4xx),CY8C4024LQA-S413,CY8C4024LQA-S413,,,,,40-QFN-AUTO,-40..85 °C,,active,infineon-device-db:1e7589fe5ce5,https://github.com/Infineon/device-db/tree/1e7589fe5ce5c25b68a5d8866c22c142df9b7555,2026-08-12T10:06:32+00:00,manufacturer_device_database,official_device_db_part_record
infineon::cy8c4024lqi-s401,infineon::cy8c4024lqi-s401,Infineon,PSOC 4000S,PSOC 4000S,PSOC 4000S (CY8C40x4xxx-S4xx),CY8C4024LQI-S401,CY8C4024LQI-S401,,,,,24-QFN,-40..85 °C,,active,infineon-device-db:1e7589fe5ce5,https://github.com/Infineon/device-db/tree/1e7589fe5ce5c25b68a5d8866c22c142df9b7555,2026-08-12T10:06:32+00:00,manufacturer_device_database,official_device_db_part_record
infineon::cy8c4024lqi-s402,infineon::cy8c4024lqi-s402,Infineon,PSOC 4000S,PSOC 4000S,PSOC 4000S (CY8C40x4xxx-S4xx),CY8C4024LQI-S402,CY8C4024LQI-S402,,,,,32-QFN,-40..85 °C,,active,infineon-device-db:1e7589fe5ce5,https://github.com/Infineon/device-db/tree/1e7589fe5ce5c25b68a5d8866c22c142df9b7555,2026-08-12T10:06:32+00:00,manufacturer_device_database,official_device_db_part_record
infineon::cy8c4024lqi-s403,infineon::cy8c4024lqi-s403,Infineon,PSOC 4000S,PSOC 4000S,PSOC 4000S (CY8C40x4xxx-S4xx),CY8C4024LQI-S403,CY8C4024LQI-S403,,,,,40-QFN,-40..85 °C,,active,infineon-device-db:1e7589fe5ce5,https://github.com/Infineon/device-db/tree/1e7589fe5ce5c25b68a5d8866c22c142df9b7555,2026-08-12T10:06:32+00:00,manufacturer_device_database,official_device_db_part_record
infineon::cy8c4024lqi-s411,infineon::cy8c4024lqi-s411,Infineon,PSOC 4000S,PSOC 4000S,PSOC 4000S (CY8C40x4xxx-S4xx),CY8C4024LQI-S411,CY8C4024LQI-S411,,,,,24-QFN,-40..85 °C,,active,infineon-device-db:1e7589fe5ce5,https://github.com/Infineon/device-db/tree/1e7589fe5ce5c25b68a5d8866c22c142df9b7555,2026-08-12T10:06:32+00:00,manufacturer_device_database,official_device_db_part_record
infineon::cy8c4024lqi-s412,infineon::cy8c4024lqi-s412,Infineon,PSOC 4000S,PSOC 4000S,PSOC 4000S (CY8C40x4xxx-S4xx),CY8C4024LQI-S412,CY8C4024LQI-S412,,,,,32-QFN,-40..85 °C,,active,infineon-device-db:1e7589fe5ce5,https://github.com/Infineon/device-db/tree/1e7589fe5ce5c25b68a5d8866c22c142df9b7555,2026-08-12T10:06:32+00:00,manufacturer_device_database,official_device_db_part_record
infineon::cy8c4024lqi-s413,infineon::cy8c4024lqi-s413,Infineon,PSOC 4000S,PSOC 4000S,PSOC 4000S (CY8C40x4xxx-S4xx),CY8C4024LQI-S413,CY8C4024LQI-S413,,,,,40-QFN,-40..85 °C,,active,infineon-device-db:1e7589fe5ce5,https://github.com/Infineon/device-db/tree/1e7589fe5ce5c25b68a5d8866c22c142df9b7555,2026-08-12T10:06:32+00:00,manufacturer_device_database,official_device_db_part_record
infineon::cy8c4024lqs-s411,infineon::cy8c4024lqs-s411,Infineon,PSOC 4000S,PSOC 4000S,PSOC 4000S (CY8C40x4xxx-S4xx),CY8C4024LQS-S411,CY8C4024LQS-S411,,,,,24-QFN,-40..105 °C,,active,infineon-device-db:1e7589fe5ce5,https://github.com/Infineon/device-db/tree/1e7589fe5ce5c25b68a5d8866c22c142df9b7555,2026-08-12T10:06:32+00:00,manufacturer_device_database,official_device_db_part_record
infineon::cy8c4024lqs-s413,infineon::cy8c4024lqs-s413,Infineon,PSOC 4000S,PSOC 4000S,PSOC 4000S (CY8C40x4xxx-S4xx),CY8C4024LQS-S413,CY8C4024LQS-S413,,,,,40-QFN-AUTO,-40..105 °C,,active,infineon-device-db:1e7589fe5ce5,https://github.com/Infineon/device-db/tree/1e7589fe5ce5c25b68a5d8866c22c142df9b7555,2026-08-12T10:06:32+00:00,manufacturer_device_database,official_device_db_part_record
infineon::cy8c4024pva-s411,infineon::cy8c4024pva-s411,Infineon,PSOC 4000S,PSOC 4000S,PSOC 4000S (CY8C40x4xxx-S4xx),CY8C4024PVA-S411,CY8C4024PVA-S411,,,,,20-SSOP,-40..85 °C,,active,infineon-device-db:1e7589fe5ce5,https://github.com/Infineon/device-db/tree/1e7589fe5ce5c25b68a5d8866c22c142df9b7555,2026-08-12T10:06:32+00:00,manufacturer_device_database,official_device_db_part_record
infineon::cy8c4024pva-s412,infineon::cy8c4024pva-s412,Infineon,PSOC 4000S,PSOC 4000S,PSOC 4000S (CY8C40x4xxx-S4xx),CY8C4024PVA-S412,CY8C4024PVA-S412,,,,,28-SSOP-AUTO,-40..85 °C,,active,infineon-device-db:1e7589fe5ce5,https://github.com/Infineon/device-db/tree/1e7589fe5ce5c25b68a5d8866c22c142df9b7555,2026-08-12T10:06:32+00:00,manufacturer_device_database,official_device_db_part_record
infineon::cy8c4024pvs-s411,infineon::cy8c4024pvs-s411,Infineon,PSOC 4000S,PSOC 4000S,PSOC 4000S (CY8C40x4xxx-S4xx),CY8C4024PVS-S411,CY8C4024PVS-S411,,,,,20-SSOP,-40..105 °C,,active,infineon-device-db:1e7589fe5ce5,https://github.com/Infineon/device-db/tree/1e7589fe5ce5c25b68a5d8866c22c142df9b7555,2026-08-12T10:06:32+00:00,manufacturer_device_database,official_device_db_part_record
infineon::cy8c4024pvs-s412,infineon::cy8c4024pvs-s412,Infineon,PSOC 4000S,PSOC 4000S,PSOC 4000S (CY8C40x4xxx-S4xx),CY8C4024PVS-S412,CY8C4024PVS-S412,,,,,28-SSOP-AUTO,-40..105 °C,,active,infineon-device-db:1e7589fe5ce5,https://github.com/Infineon/device-db/tree/1e7589fe5ce5c25b68a5d8866c22c142df9b7555,2026-08-12T10:06:32+00:00,manufacturer_device_database,official_device_db_part_record
infineon::cy8c4025axi-s402,infineon::cy8c4025axi-s402,Infineon,PSOC 4000S,PSOC 4000S,PSOC 4000S (CY8C40x5xxx-S4xx),CY8C4025AXI-S402,CY8C4025AXI-S402,,,,,32-TQFP,-40..85 °C,,active,infineon-device-db:1e7589fe5ce5,https://github.com/Infineon/device-db/tree/1e7589fe5ce5c25b68a5d8866c22c142df9b7555,2026-08-12T10:06:32+00:00,manufacturer_device_database,official_device_db_part_record
infineon::cy8c4025axi-s412,infineon::cy8c4025axi-s412,Infineon,PSOC 4000S,PSOC 4000S,PSOC 4000S (CY8C40x5xxx-S4xx),CY8C4025AXI-S412,CY8C4025AXI-S412,,,,,32-TQFP,-40..85 °C,,active,infineon-device-db:1e7589fe5ce5,https://github.com/Infineon/device-db/tree/1e7589fe5ce5c25b68a5d8866c22c142df9b7555,2026-08-12T10:06:32+00:00,manufacturer_device_database,official_device_db_part_record
infineon::cy8c4025azi-s403,infineon::cy8c4025azi-s403,Infineon,PSOC 4000S,PSOC 4000S,PSOC 4000S (CY8C40x5xxx-S4xx),CY8C4025AZI-S403,CY8C4025AZI-S403,,,,,48-TQFP,-40..85 °C,,active,infineon-device-db:1e7589fe5ce5,https://github.com/Infineon/device-db/tree/1e7589fe5ce5c25b68a5d8866c22c142df9b7555,2026-08-12T10:06:32+00:00,manufacturer_device_database,official_device_db_part_record
infineon::cy8c4025azi-s413,infineon::cy8c4025azi-s413,Infineon,PSOC 4000S,PSOC 4000S,PSOC 4000S (CY8C40x5xxx-S4xx),CY8C4025AZI-S413,CY8C4025AZI-S413,,,,,48-TQFP,-40..85 °C,,active,infineon-device-db:1e7589fe5ce5,https://github.com/Infineon/device-db/tree/1e7589fe5ce5c25b68a5d8866c22c142df9b7555,2026-08-12T10:06:32+00:00,manufacturer_device_database,official_device_db_part_record
infineon::cy8c4025azq-s403,infineon::cy8c4025azq-s403,Infineon,PSOC 4000S,PSOC 4000S,PSOC 4000S (CY8C40x5xxx-S4xx),CY8C4025AZQ-S403,CY8C4025AZQ-S403,,,,,48-TQFP,-40..105 °C,,active,infineon-device-db:1e7589fe5ce5,https://github.com/Infineon/device-db/tree/1e7589fe5ce5c25b68a5d8866c22c142df9b7555,2026-08-12T10:06:32+00:00,manufacturer_device_database,official_device_db_part_record
infineon::cy8c4025azq-s413,infineon::cy8c4025azq-s413,Infineon,PSOC 4000S,PSOC 4000S,PSOC 4000S (CY8C40x5xxx-S4xx),CY8C4025AZQ-S413,CY8C4025AZQ-S413,,,,,48-TQFP,-40..105 °C,,active,infineon-device-db:1e7589fe5ce5,https://github.com/Infineon/device-db/tree/1e7589fe5ce5c25b68a5d8866c22c142df9b7555,2026-08-12T10:06:32+00:00,manufacturer_device_database,official_device_db_part_record
infineon::cy8c4025fni-s402,infineon::cy8c4025fni-s402,Infineon,PSOC 4000S,PSOC 4000S,PSOC 4000S (CY8C40x5xxx-S4xx),CY8C4025FNI-S402,CY8C4025FNI-S402,,,,,25-WLCSP,-40..85 °C,,active,infineon-device-db:1e7589fe5ce5,https://github.com/Infineon/device-db/tree/1e7589fe5ce5c25b68a5d8866c22c142df9b7555,2026-08-12T10:06:32+00:00,manufacturer_device_database,official_device_db_part_record
infineon::cy8c4025fni-s412,infineon::cy8c4025fni-s412,Infineon,PSOC 4000S,PSOC 4000S,PSOC 4000S (CY8C40x5xxx-S4xx),CY8C4025FNI-S412,CY8C4025FNI-S412,,,,,25-WLCSP,-40..85 °C,,active,infineon-device-db:1e7589fe5ce5,https://github.com/Infineon/device-db/tree/1e7589fe5ce5c25b68a5d8866c22c142df9b7555,2026-08-12T10:06:32+00:00,manufacturer_device_database,official_device_db_part_record
infineon::cy8c4025fni-t412,infineon::cy8c4025fni-t412,Infineon,PSOC 4000T,PSOC 4000T,PSOC 4000T (CY8C40x5xxx-Txxx),CY8C4025FNI-T412,CY8C4025FNI-T412,,,,,25-WLCSP,-40..85 °C,,active,infineon-device-db:1e7589fe5ce5,https://github.com/Infineon/device-db/tree/1e7589fe5ce5c25b68a5d8866c22c142df9b7555,2026-08-12T10:06:32+00:00,manufacturer_device_database,official_device_db_part_record
infineon::cy8c4025fni-t442,infineon::cy8c4025fni-t442,Infineon,PSOC 4000T,PSOC 4000T,PSOC 4000T (CY8C40x5xxx-Txxx),CY8C4025FNI-T442,CY8C4025FNI-T442,,,,,25-WLCSP,-40..85 °C,,active,infineon-device-db:1e7589fe5ce5,https://github.com/Infineon/device-db/tree/1e7589fe5ce5c25b68a5d8866c22c142df9b7555,2026-08-12T10:06:32+00:00,manufacturer_device_database,official_device_db_part_record
infineon::cy8c4025fni-t452,infineon::cy8c4025fni-t452,Infineon,PSOC 4000T,PSOC 4000T,PSOC 4000T (CY8C40x5xxx-Txxx),CY8C4025FNI-T452,CY8C4025FNI-T452,,,,,25-WLCSP,-40..85 °C,,active,infineon-device-db:1e7589fe5ce5,https://github.com/Infineon/device-db/tree/1e7589fe5ce5c25b68a5d8866c22c142df9b7555,2026-08-12T10:06:32+00:00,manufacturer_device_database,official_device_db_part_record
infineon::cy8c4025lqa-s411,infineon::cy8c4025lqa-s411,Infineon,PSOC 4000S,PSOC 4000S,PSOC 4000S (CY8C40x5xxx-S4xx),CY8C4025LQA-S411,CY8C4025LQA-S411,,,,,24-QFN,-40..85 °C,,active,infineon-device-db:1e7589fe5ce5,https://github.com/Infineon/device-db/tree/1e7589fe5ce5c25b68a5d8866c22c142df9b7555,2026-08-12T10:06:32+00:00,manufacturer_device_database,official_device_db_part_record
infineon::cy8c4025lqa-s413,infineon::cy8c4025lqa-s413,Infineon,PSOC 4000S,PSOC 4000S,PSOC 4000S (CY8C40x5xxx-S4xx),CY8C4025LQA-S413,CY8C4025LQA-S413,,,,,40-QFN-AUTO,-40..85 °C,,active,infineon-device-db:1e7589fe5ce5,https://github.com/Infineon/device-db/tree/1e7589fe5ce5c25b68a5d8866c22c142df9b7555,2026-08-12T10:06:32+00:00,manufacturer_device_database,official_device_db_part_record
infineon::cy8c4025lqi-s401,infineon::cy8c4025lqi-s401,Infineon,PSOC 4000S,PSOC 4000S,PSOC 4000S (CY8C40x5xxx-S4xx),CY8C4025LQI-S401,CY8C4025LQI-S401,,,,,24-QFN,-40..85 °C,,active,infineon-device-db:1e7589fe5ce5,https://github.com/Infineon/device-db/tree/1e7589fe5ce5c25b68a5d8866c22c142df9b7555,2026-08-12T10:06:32+00:00,manufacturer_device_database,official_device_db_part_record
infineon::cy8c4025lqi-s402,infineon::cy8c4025lqi-s402,Infineon,PSOC 4000S,PSOC 4000S,PSOC 4000S (CY8C40x5xxx-S4xx),CY8C4025LQI-S402,CY8C4025LQI-S402,,,,,32-QFN,-40..85 °C,,active,infineon-device-db:1e7589fe5ce5,https://github.com/Infineon/device-db/tree/1e7589fe5ce5c25b68a5d8866c22c142df9b7555,2026-08-12T10:06:32+00:00,manufacturer_device_database,official_device_db_part_record
infineon::cy8c4025lqi-s403,infineon::cy8c4025lqi-s403,Infineon,PSOC 4000S,PSOC 4000S,PSOC 4000S (CY8C40x5xxx-S4xx),CY8C4025LQI-S403,CY8C4025LQI-S403,,,,,40-QFN,-40..85 °C,,active,infineon-device-db:1e7589fe5ce5,https://github.com/Infineon/device-db/tree/1e7589fe5ce5c25b68a5d8866c22c142df9b7555,2026-08-12T10:06:32+00:00,manufacturer_device_database,official_device_db_part_record
infineon::cy8c4025lqi-s411,infineon::cy8c4025lqi-s411,Infineon,PSOC 4000S,PSOC 4000S,PSOC 4000S (CY8C40x5xxx-S4xx),CY8C4025LQI-S411,CY8C4025LQI-S411,,,,,24-QFN,-40..85 °C,,active,infineon-device-db:1e7589fe5ce5,https://github.com/Infineon/device-db/tree/1e7589fe5ce5c25b68a5d8866c22c142df9b7555,2026-08-12T10:06:32+00:00,manufacturer_device_database,official_device_db_part_record
infineon::cy8c4025lqi-s412,infineon::cy8c4025lqi-s412,Infineon,PSOC 4000S,PSOC 4000S,PSOC 4000S (CY8C40x5xxx-S4xx),CY8C4025LQI-S412,CY8C4025LQI-S412,,,,,32-QFN,-40..85 °C,,active,infineon-device-db:1e7589fe5ce5,https://github.com/Infineon/device-db/tree/1e7589fe5ce5c25b68a5d8866c22c142df9b7555,2026-08-12T10:06:32+00:00,manufacturer_device_database,official_device_db_part_record
infineon::cy8c4025lqi-s413,infineon::cy8c4025lqi-s413,Infineon,PSOC 4000S,PSOC 4000S,PSOC 4000S (CY8C40x5xxx-S4xx),CY8C4025LQI-S413,CY8C4025LQI-S413,,,,,40-QFN,-40..85 °C,,active,infineon-device-db:1e7589fe5ce5,https://github.com/Infineon/device-db/tree/1e7589fe5ce5c25b68a5d8866c22c142df9b7555,2026-08-12T10:06:32+00:00,manufacturer_device_database,official_device_db_part_record
infineon::cy8c4025lqi-t411,infineon::cy8c4025lqi-t411,Infineon,PSOC 4000T,PSOC 4000T,PSOC 4000T (CY8C40x5xxx-Txxx),CY8C4025LQI-T411,CY8C4025LQI-T411,,,,,16-QFN,-40..85 °C,,active,infineon-device-db:1e7589fe5ce5,https://github.com/Infineon/device-db/tree/1e7589fe5ce5c25b68a5d8866c22c142df9b7555,2026-08-12T10:06:32+00:00,manufacturer_device_database,official_device_db_part_record
infineon::cy8c4025lqi-t412,infineon::cy8c4025lqi-t412,Infineon,PSOC 4000T,PSOC 4000T,PSOC 4000T (CY8C40x5xxx-Txxx),CY8C4025LQI-T412,CY8C4025LQI-T412,,,,,24-QFN,-40..85 °C,,active,infineon-device-db:1e7589fe5ce5,https://github.com/Infineon/device-db/tree/1e7589fe5ce5c25b68a5d8866c22c142df9b7555,2026-08-12T10:06:32+00:00,manufacturer_device_database,official_device_db_part_record
infineon::cy8c4025lqi-t441,infineon::cy8c4025lqi-t441,Infineon,PSOC 4000T,PSOC 4000T,PSOC 4000T (CY8C40x5xxx-Txxx),CY8C4025LQI-T441,CY8C4025LQI-T441,,,,,16-QFN,-40..85 °C,,active,infineon-device-db:1e7589fe5ce5,https://github.com/Infineon/device-db/tree/1e7589fe5ce5c25b68a5d8866c22c142df9b7555,2026-08-12T10:06:32+00:00,manufacturer_device_database,official_device_db_part_record
infineon::cy8c4025lqi-t442,infineon::cy8c4025lqi-t442,Infineon,PSOC 4000T,PSOC 4000T,PSOC 4000T (CY8C40x5xxx-Txxx),CY8C4025LQI-T442,CY8C4025LQI-T442,,,,,24-QFN,-40..85 °C,,active,infineon-device-db:1e7589fe5ce5,https://github.com/Infineon/device-db/tree/1e7589fe5ce5c25b68a5d8866c22c142df9b7555,2026-08-12T10:06:32+00:00,manufacturer_device_database,official_device_db_part_record
infineon::cy8c4025lqi-t451,infineon::cy8c4025lqi-t451,Infineon,PSOC 4000T,PSOC 4000T,PSOC 4000T (CY8C40x5xxx-Txxx),CY8C4025LQI-T451,CY8C4025LQI-T451,,,,,16-QFN,-40..85 °C,,active,infineon-device-db:1e7589fe5ce5,https://github.com/Infineon/device-db/tree/1e7589fe5ce5c25b68a5d8866c22c142df9b7555,2026-08-12T10:06:32+00:00,manufacturer_device_database,official_device_db_part_record
infineon::cy8c4025lqi-t452,infineon::cy8c4025lqi-t452,Infineon,PSOC 4000T,PSOC 4000T,PSOC 4000T (CY8C40x5xxx-Txxx),CY8C4025LQI-T452,CY8C4025LQI-T452,,,,,24-QFN,-40..85 °C,,active,infineon-device-db:1e7589fe5ce5,https://github.com/Infineon/device-db/tree/1e7589fe5ce5c25b68a5d8866c22c142df9b7555,2026-08-12T10:06:32+00:00,manufacturer_device_database,official_device_db_part_record
infineon::cy8c4025lqs-s411,infineon::cy8c4025lqs-s411,Infineon,PSOC 4000S,PSOC 4000S,PSOC 4000S (CY8C40x5xxx-S4xx),CY8C4025LQS-S411,CY8C4025LQS-S411,,,,,24-QFN,-40..105 °C,,active,infineon-device-db:1e7589fe5ce5,https://github.com/Infineon/device-db/tree/1e7589fe5ce5c25b68a5d8866c22c142df9b7555,2026-08-12T10:06:32+00:00,manufacturer_device_database,official_device_db_part_record
infineon::cy8c4025lqs-s413,infineon::cy8c4025lqs-s413,Infineon,PSOC 4000S,PSOC 4000S,PSOC 4000S (CY8C40x5xxx-S4xx),CY8C4025LQS-S413,CY8C4025LQS-S413,,,,,40-QFN-AUTO,-40..105 °C,,active,infineon-device-db:1e7589fe5ce5,https://github.com/Infineon/device-db/tree/1e7589fe5ce5c25b68a5d8866c22c142df9b7555,2026-08-12T10:06:32+00:00,manufacturer_device_database,official_device_db_part_record
infineon::cy8c4025pva-s411,infineon::cy8c4025pva-s411,Infineon,PSOC 4000S,PSOC 4000S,PSOC 4000S (CY8C40x5xxx-S4xx),CY8C4025PVA-S411,CY8C4025PVA-S411,,,,,20-SSOP,-40..85 °C,,active,infineon-device-db:1e7589fe5ce5,https://github.com/Infineon/device-db/tree/1e7589fe5ce5c25b68a5d8866c22c142df9b7555,2026-08-12T10:06:32+00:00,manufacturer_device_database,official_device_db_part_record
infineon::cy8c4025pva-s412,infineon::cy8c4025pva-s412,Infineon,PSOC 4000S,PSOC 4000S,PSOC 4000S (CY8C40x5xxx-S4xx),CY8C4025PVA-S412,CY8C4025PVA-S412,,,,,28-SSOP-AUTO,-40..85 °C,,active,infineon-device-db:1e7589fe5ce5,https://github.com/Infineon/device-db/tree/1e7589fe5ce5c25b68a5d8866c22c142df9b7555,2026-08-12T10:06:32+00:00,manufacturer_device_database,official_device_db_part_record
infineon::cy8c4025pvs-s411,infineon::cy8c4025pvs-s411,Infineon,PSOC 4000S,PSOC 4000S,PSOC 4000S (CY8C40x5xxx-S4xx),CY8C4025PVS-S411,CY8C4025PVS-S411,,,,,20-SSOP,-40..105 °C,,active,infineon-device-db:1e7589fe5ce5,https://github.com/Infineon/device-db/tree/1e7589fe5ce5c25b68a5d8866c22c142df9b7555,2026-08-12T10:06:32+00:00,manufacturer_device_database,official_device_db_part_record
infineon::cy8c4025pvs-s412,infineon::cy8c4025pvs-s412,Infineon,PSOC 4000S,PSOC 4000S,PSOC 4000S (CY8C40x5xxx-S4xx),CY8C4025PVS-S412,CY8C4025PVS-S412,,,,,28-SSOP-AUTO,-40..105 °C,,active,infineon-device-db:1e7589fe5ce5,https://github.com/Infineon/device-db/tree/1e7589fe5ce5c25b68a5d8866c22c142df9b7555,2026-08-12T10:06:32+00:00,manufacturer_device_database,official_device_db_part_record
infineon::cy8c4026fni-t412,infineon::cy8c4026fni-t412,Infineon,PSOC 4000T,PSOC 4000T,PSOC 4000T (CY8C40x6xxx-Txxx),CY8C4026FNI-T412,CY8C4026FNI-T412,,,,,25-WLCSP,-40..85 °C,,active,infineon-device-db:1e7589fe5ce5,https://github.com/Infineon/device-db/tree/1e7589fe5ce5c25b68a5d8866c22c142df9b7555,2026-08-12T10:06:32+00:00,manufacturer_device_database,official_device_db_part_record
infineon::cy8c4026fni-t442,infineon::cy8c4026fni-t442,Infineon,PSOC 4000T,PSOC 4000T,PSOC 4000T (CY8C40x6xxx-Txxx),CY8C4026FNI-T442,CY8C4026FNI-T442,,,,,25-WLCSP,-40..85 °C,,active,infineon-device-db:1e7589fe5ce5,https://github.com/Infineon/device-db/tree/1e7589fe5ce5c25b68a5d8866c22c142df9b7555,2026-08-12T10:06:32+00:00,manufacturer_device_database,official_device_db_part_record
infineon::cy8c4026lqi-t411,infineon::cy8c4026lqi-t411,Infineon,PSOC 4000T,PSOC 4000T,PSOC 4000T (CY8C40x6xxx-Txxx),CY8C4026LQI-T411,CY8C4026LQI-T411,,,,,16-QFN,-40..85 °C,,active,infineon-device-db:1e7589fe5ce5,https://github.com/Infineon/device-db/tree/1e7589fe5ce5c25b68a5d8866c22c142df9b7555,2026-08-12T10:06:32+00:00,manufacturer_device_database,official_device_db_part_record
infineon::cy8c4026lqi-t412,infineon::cy8c4026lqi-t412,Infineon,PSOC 4000T,PSOC 4000T,PSOC 4000T (CY8C40x6xxx-Txxx),CY8C4026LQI-T412,CY8C4026LQI-T412,,,,,24-QFN,-40..85 °C,,active,infineon-device-db:1e7589fe5ce5,https://github.com/Infineon/device-db/tree/1e7589fe5ce5c25b68a5d8866c22c142df9b7555,2026-08-12T10:06:32+00:00,manufacturer_device_database,official_device_db_part_record
infineon::cy8c4026lqi-t441,infineon::cy8c4026lqi-t441,Infineon,PSOC 4000T,PSOC 4000T,PSOC 4000T (CY8C40x6xxx-Txxx),CY8C4026LQI-T441,CY8C4026LQI-T441,,,,,16-QFN,-40..85 °C,,active,infineon-device-db:1e7589fe5ce5,https://github.com/Infineon/device-db/tree/1e7589fe5ce5c25b68a5d8866c22c142df9b7555,2026-08-12T10:06:32+00:00,manufacturer_device_database,official_device_db_part_record
infineon::cy8c4026lqi-t442,infineon::cy8c4026lqi-t442,Infineon,PSOC 4000T,PSOC 4000T,PSOC 4000T (CY8C40x6xxx-Txxx),CY8C4026LQI-T442,CY8C4026LQI-T442,,,,,24-QFN,-40..85 °C,,active,infineon-device-db:1e7589fe5ce5,https://github.com/Infineon/device-db/tree/1e7589fe5ce5c25b68a5d8866c22c142df9b7555,2026-08-12T10:06:32+00:00,manufacturer_device_database,official_device_db_part_record
infineon::cy8c4045axi-s412,infineon::cy8c4045axi-s412,Infineon,PSOC 4000S,PSOC 4000S,PSOC 4000S (CY8C40x5xxx-S4xx),CY8C4045AXI-S412,CY8C4045AXI-S412,,,,,32-TQFP,-40..85 °C,,active,infineon-device-db:1e7589fe5ce5,https://github.com/Infineon/device-db/tree/1e7589fe5ce5c25b68a5d8866c22c142df9b7555,2026-08-12T10:06:32+00:00,manufacturer_device_database,official_device_db_part_record
