source_id,source_type,publisher,title,url,version,observed_at,verification_scope
cmsis:Microchip.SAML11_DFP@4.5.268,cmsis_pdsc,Microchip,Microchip.SAML11_DFP,https://packs.download.microchip.com/Microchip.SAML11_DFP.pdsc,4.5.268,2026-08-12T07:48:53+00:00,device names and metadata present in the PDSC; not purchasing-code completeness
cmsis:Microchip.SAML21_DFP@3.8.229,cmsis_pdsc,Microchip,Microchip.SAML21_DFP,https://packs.download.microchip.com/Microchip.SAML21_DFP.pdsc,3.8.229,2026-08-12T07:48:53+00:00,device names and metadata present in the PDSC; not purchasing-code completeness
cmsis:Microchip.SAML22_DFP@3.8.203,cmsis_pdsc,Microchip,Microchip.SAML22_DFP,https://packs.download.microchip.com/Microchip.SAML22_DFP.pdsc,3.8.203,2026-08-12T07:48:53+00:00,device names and metadata present in the PDSC; not purchasing-code completeness
cmsis:Microchip.SAMR30_DFP@2.0.47,cmsis_pdsc,Microchip,Microchip.SAMR30_DFP,https://packs.download.microchip.com/Microchip.SAMR30_DFP.pdsc,2.0.47,2026-08-12T07:48:53+00:00,device names and metadata present in the PDSC; not purchasing-code completeness
cmsis:Microchip.SAMR34_DFP@2.2.187,cmsis_pdsc,Microchip,Microchip.SAMR34_DFP,https://packs.download.microchip.com/Microchip.SAMR34_DFP.pdsc,2.2.187,2026-08-12T07:48:53+00:00,device names and metadata present in the PDSC; not purchasing-code completeness
cmsis:Microchip.SAMRH707_DFP@1.3.181,cmsis_pdsc,Microchip,Microchip.SAMRH707_DFP,https://packs.download.microchip.com/Microchip.SAMRH707_DFP.pdsc,1.3.181,2026-08-12T07:48:53+00:00,device names and metadata present in the PDSC; not purchasing-code completeness
cmsis:Microchip.SAMRH71_DFP@2.8.290,cmsis_pdsc,Microchip,Microchip.SAMRH71_DFP,https://packs.download.microchip.com/Microchip.SAMRH71_DFP.pdsc,2.8.290,2026-08-12T07:48:53+00:00,device names and metadata present in the PDSC; not purchasing-code completeness
cmsis:Microchip.SAMS70_DFP@4.12.234,cmsis_pdsc,Microchip,Microchip.SAMS70_DFP,https://packs.download.microchip.com/Microchip.SAMS70_DFP.pdsc,4.12.234,2026-08-12T07:48:53+00:00,device names and metadata present in the PDSC; not purchasing-code completeness
cmsis:Microchip.SAMV70_DFP@4.12.233,cmsis_pdsc,Microchip,Microchip.SAMV70_DFP,https://packs.download.microchip.com/Microchip.SAMV70_DFP.pdsc,4.12.233,2026-08-12T07:48:53+00:00,device names and metadata present in the PDSC; not purchasing-code completeness
cmsis:Microchip.SAMV71_DFP@4.13.257,cmsis_pdsc,Microchip,Microchip.SAMV71_DFP,https://packs.download.microchip.com/Microchip.SAMV71_DFP.pdsc,4.13.257,2026-08-12T07:48:53+00:00,device names and metadata present in the PDSC; not purchasing-code completeness
microchip-atdf:PIC32CK-SG_DFP@1.7.233,manufacturer_atdf_device_database,Microchip,Microchip.PIC32CK-SG_DFP exact-device ATDF files,https://packs.download.microchip.com/Microchip.PIC32CK-SG_DFP.1.7.233.pack,1.7.233,2026-08-12T09:31:18+00:00,"Exact ATDF device name, memory segments, module instances, pinout, ADC signal pads, and manufacturer order codes contained in the official Microchip DFP."
microchip-atdf:PIC32CM-GV_DFP@1.3.47,manufacturer_atdf_device_database,Microchip,Microchip.PIC32CM-GV_DFP exact-device ATDF files,https://packs.download.microchip.com/Microchip.PIC32CM-GV_DFP.1.3.47.pack,1.3.47,2026-08-12T09:31:18+00:00,"Exact ATDF device name, memory segments, module instances, pinout, ADC signal pads, and manufacturer order codes contained in the official Microchip DFP."
microchip-atdf:PIC32CM-JH_DFP@1.7.296,manufacturer_atdf_device_database,Microchip,Microchip.PIC32CM-JH_DFP exact-device ATDF files,https://packs.download.microchip.com/Microchip.PIC32CM-JH_DFP.1.7.296.pack,1.7.296,2026-08-12T09:31:18+00:00,"Exact ATDF device name, memory segments, module instances, pinout, ADC signal pads, and manufacturer order codes contained in the official Microchip DFP."
microchip-atdf:PIC32CM-LE_DFP@1.4.336,manufacturer_atdf_device_database,Microchip,Microchip.PIC32CM-LE_DFP exact-device ATDF files,https://packs.download.microchip.com/Microchip.PIC32CM-LE_DFP.1.4.336.pack,1.4.336,2026-08-12T09:31:18+00:00,"Exact ATDF device name, memory segments, module instances, pinout, ADC signal pads, and manufacturer order codes contained in the official Microchip DFP."
microchip-atdf:PIC32CM-LS_DFP@1.3.278,manufacturer_atdf_device_database,Microchip,Microchip.PIC32CM-LS_DFP exact-device ATDF files,https://packs.download.microchip.com/Microchip.PIC32CM-LS_DFP.1.3.278.pack,1.3.278,2026-08-12T09:31:18+00:00,"Exact ATDF device name, memory segments, module instances, pinout, ADC signal pads, and manufacturer order codes contained in the official Microchip DFP."
microchip-atdf:PIC32CM-MC_DFP@1.5.244,manufacturer_atdf_device_database,Microchip,Microchip.PIC32CM-MC_DFP exact-device ATDF files,https://packs.download.microchip.com/Microchip.PIC32CM-MC_DFP.1.5.244.pack,1.5.244,2026-08-12T09:31:18+00:00,"Exact ATDF device name, memory segments, module instances, pinout, ADC signal pads, and manufacturer order codes contained in the official Microchip DFP."
microchip-atdf:PIC32CM-PL_DFP@1.5.437,manufacturer_atdf_device_database,Microchip,Microchip.PIC32CM-PL_DFP exact-device ATDF files,https://packs.download.microchip.com/Microchip.PIC32CM-PL_DFP.1.5.437.pack,1.5.437,2026-08-12T09:31:18+00:00,"Exact ATDF device name, memory segments, module instances, pinout, ADC signal pads, and manufacturer order codes contained in the official Microchip DFP."
microchip-atdf:PIC32CX-BZ3_DFP@1.4.259,manufacturer_atdf_device_database,Microchip,Microchip.PIC32CX-BZ3_DFP exact-device ATDF files,https://packs.download.microchip.com/Microchip.PIC32CX-BZ3_DFP.1.4.259.pack,1.4.259,2026-08-12T09:31:18+00:00,"Exact ATDF device name, memory segments, module instances, pinout, ADC signal pads, and manufacturer order codes contained in the official Microchip DFP."
microchip-atdf:PIC32CX-MT_DFP@1.4.152,manufacturer_atdf_device_database,Microchip,Microchip.PIC32CX-MT_DFP exact-device ATDF files,https://packs.download.microchip.com/Microchip.PIC32CX-MT_DFP.1.4.152.pack,1.4.152,2026-08-12T09:31:18+00:00,"Exact ATDF device name, memory segments, module instances, pinout, ADC signal pads, and manufacturer order codes contained in the official Microchip DFP."
microchip-atdf:PIC32CX-SG41_DFP@1.6.172,manufacturer_atdf_device_database,Microchip,Microchip.PIC32CX-SG41_DFP exact-device ATDF files,https://packs.download.microchip.com/Microchip.PIC32CX-SG41_DFP.1.6.172.pack,1.6.172,2026-08-12T09:31:18+00:00,"Exact ATDF device name, memory segments, module instances, pinout, ADC signal pads, and manufacturer order codes contained in the official Microchip DFP."
microchip-atdf:PIC32CX-SG60_DFP@1.3.159,manufacturer_atdf_device_database,Microchip,Microchip.PIC32CX-SG60_DFP exact-device ATDF files,https://packs.download.microchip.com/Microchip.PIC32CX-SG60_DFP.1.3.159.pack,1.3.159,2026-08-12T09:31:18+00:00,"Exact ATDF device name, memory segments, module instances, pinout, ADC signal pads, and manufacturer order codes contained in the official Microchip DFP."
microchip-atdf:PIC32CX-SG61_DFP@1.3.171,manufacturer_atdf_device_database,Microchip,Microchip.PIC32CX-SG61_DFP exact-device ATDF files,https://packs.download.microchip.com/Microchip.PIC32CX-SG61_DFP.1.3.171.pack,1.3.171,2026-08-12T09:31:18+00:00,"Exact ATDF device name, memory segments, module instances, pinout, ADC signal pads, and manufacturer order codes contained in the official Microchip DFP."
microchip-atdf:PIC32CZ-CA70_DFP@1.3.62,manufacturer_atdf_device_database,Microchip,Microchip.PIC32CZ-CA70_DFP exact-device ATDF files,https://packs.download.microchip.com/Microchip.PIC32CZ-CA70_DFP.1.3.62.pack,1.3.62,2026-08-12T09:31:18+00:00,"Exact ATDF device name, memory segments, module instances, pinout, ADC signal pads, and manufacturer order codes contained in the official Microchip DFP."
microchip-atdf:PIC32CZ-CA80_DFP@1.7.219,manufacturer_atdf_device_database,Microchip,Microchip.PIC32CZ-CA80_DFP exact-device ATDF files,https://packs.download.microchip.com/Microchip.PIC32CZ-CA80_DFP.1.7.219.pack,1.7.219,2026-08-12T09:31:18+00:00,"Exact ATDF device name, memory segments, module instances, pinout, ADC signal pads, and manufacturer order codes contained in the official Microchip DFP."
microchip-atdf:PIC32CZ-CA90_DFP@1.8.226,manufacturer_atdf_device_database,Microchip,Microchip.PIC32CZ-CA90_DFP exact-device ATDF files,https://packs.download.microchip.com/Microchip.PIC32CZ-CA90_DFP.1.8.226.pack,1.8.226,2026-08-12T09:31:18+00:00,"Exact ATDF device name, memory segments, module instances, pinout, ADC signal pads, and manufacturer order codes contained in the official Microchip DFP."
