orderable_part_id,device_id,manufacturer,family,series,product_line,device_name,part_number,manufacturer_suffix,package_code,temperature_grade_code,packing_code,package_name,temperature_range,packing_form,lifecycle,source_id,source_url,observed_at,verification_status,decode_status
microchip::atmega128rfa1-zur,microchip::atmega128rfa1,Microchip,AVR,AVR 8-bit,Classic ATmega,ATmega128RFA1,ATMEGA128RFA1-ZUR,-ZUR,,,,VQFN64,-40..85 °C,,unknown,microchip-avr-atdf:ATmega_DFP@3.6.299,https://packs.download.microchip.com/Microchip.ATmega_DFP.3.6.299.atpack,2026-08-12T17:20:34+00:00,manufacturer_device_database,atdf_variant_record
microchip::atmega128rfa1-zur00,microchip::atmega128rfa1,Microchip,AVR,AVR 8-bit,Classic ATmega,ATmega128RFA1,ATMEGA128RFA1-ZUR00,-ZUR00,,,,VQFN64,-40..85 °C,,unknown,microchip-avr-atdf:ATmega_DFP@3.6.299,https://packs.download.microchip.com/Microchip.ATmega_DFP.3.6.299.atpack,2026-08-12T17:20:34+00:00,manufacturer_device_database,atdf_variant_record
microchip::atmega16hvb-8x3,microchip::atmega16hvb,Microchip,AVR,AVR 8-bit,Classic ATmega,ATmega16HVB,ATMEGA16HVB-8X3,-8X3,,,,TSSOP44,-40..85 °C,,unknown,microchip-avr-atdf:ATmega_DFP@3.6.299,https://packs.download.microchip.com/Microchip.ATmega_DFP.3.6.299.atpack,2026-08-12T17:20:34+00:00,manufacturer_device_database,atdf_variant_record
microchip::atmega32hvb-8x3,microchip::atmega32hvb,Microchip,AVR,AVR 8-bit,Classic ATmega,ATmega32HVB,ATMEGA32HVB-8X3,-8X3,,,,TSSOP44,-40..85 °C,,unknown,microchip-avr-atdf:ATmega_DFP@3.6.299,https://packs.download.microchip.com/Microchip.ATmega_DFP.3.6.299.atpack,2026-08-12T17:20:34+00:00,manufacturer_device_database,atdf_variant_record
microchip::atmega8a-an,microchip::atmega8a,Microchip,AVR,AVR 8-bit,Classic ATmega,ATmega8A,ATMEGA8A-AN,-AN,,,,TQFP32,-40..105 °C,,unknown,microchip-avr-atdf:ATmega_DFP@3.6.299,https://packs.download.microchip.com/Microchip.ATmega_DFP.3.6.299.atpack,2026-08-12T17:20:34+00:00,manufacturer_device_database,atdf_variant_record
microchip::atmega8a-au,microchip::atmega8a,Microchip,AVR,AVR 8-bit,Classic ATmega,ATmega8A,ATMEGA8A-AU,-AU,,,,TQFP32,-40..85 °C,,unknown,microchip-avr-atdf:ATmega_DFP@3.6.299,https://packs.download.microchip.com/Microchip.ATmega_DFP.3.6.299.atpack,2026-08-12T17:20:34+00:00,manufacturer_device_database,atdf_variant_record
microchip::atmega8a-mn,microchip::atmega8a,Microchip,AVR,AVR 8-bit,Classic ATmega,ATmega8A,ATMEGA8A-MN,-MN,,,,PDIP28,-40..105 °C,,unknown,microchip-avr-atdf:ATmega_DFP@3.6.299,https://packs.download.microchip.com/Microchip.ATmega_DFP.3.6.299.atpack,2026-08-12T17:20:34+00:00,manufacturer_device_database,atdf_variant_record
microchip::atmega8a-mu,microchip::atmega8a,Microchip,AVR,AVR 8-bit,Classic ATmega,ATmega8A,ATMEGA8A-MU,-MU,,,,QFN32,-40..85 °C,,unknown,microchip-avr-atdf:ATmega_DFP@3.6.299,https://packs.download.microchip.com/Microchip.ATmega_DFP.3.6.299.atpack,2026-08-12T17:20:34+00:00,manufacturer_device_database,atdf_variant_record
microchip::atmega8a-pn,microchip::atmega8a,Microchip,AVR,AVR 8-bit,Classic ATmega,ATmega8A,ATMEGA8A-PN,-PN,,,,QFN32,-40..105 °C,,unknown,microchip-avr-atdf:ATmega_DFP@3.6.299,https://packs.download.microchip.com/Microchip.ATmega_DFP.3.6.299.atpack,2026-08-12T17:20:34+00:00,manufacturer_device_database,atdf_variant_record
microchip::atmega8a-pu,microchip::atmega8a,Microchip,AVR,AVR 8-bit,Classic ATmega,ATmega8A,ATMEGA8A-PU,-PU,,,,PDIP28,-40..85 °C,,unknown,microchip-avr-atdf:ATmega_DFP@3.6.299,https://packs.download.microchip.com/Microchip.ATmega_DFP.3.6.299.atpack,2026-08-12T17:20:34+00:00,manufacturer_device_database,atdf_variant_record
microchip::atsam3x4c-au,microchip::atsam3x4c,Microchip,SAM3,SAM3X,SAM3X4,ATSAM3X4C,ATSAM3X4C-AU,-AU,,,,LQFP100,-40..+85 °C,,unknown,atmel-atdf:SAM3X_DFP@1.0.50,https://www.keil.com/pack/Atmel.SAM3X_DFP.pdsc,2026-08-12T17:34:10+00:00,manufacturer_device_database,atdf_variant_record
microchip::atsam3x4c-cu,microchip::atsam3x4c,Microchip,SAM3,SAM3X,SAM3X4,ATSAM3X4C,ATSAM3X4C-CU,-CU,,,,LFBGA100,-40..+85 °C,,unknown,atmel-atdf:SAM3X_DFP@1.0.50,https://www.keil.com/pack/Atmel.SAM3X_DFP.pdsc,2026-08-12T17:34:10+00:00,manufacturer_device_database,atdf_variant_record
