device_id,product_line_id,manufacturer,product_type,architecture_class,family,series,product_line,device_name,generic_device_name,manufacturer_variant_code,processor_cores,max_clock_hz,flash_bytes,ram_bytes,package_types,pin_counts,memory_regions_json,features_json,documents_json,svd_files,lifecycle,source_id,source_url,source_version,observed_at,verification_status
nuvoton::i9130,nuvoton::audio-socs-family::audio-socs-family::i9100-series,Nuvoton,general_purpose_mcu,Cortex-M0,Audio SoCs Family,Audio SoCs Family,I9100 Series,I9130,I9130,,"[{""Dclock"": ""48000000"", ""Dcore"": ""Cortex-M0""}]",48000000,69632,12288,,,"[{""default"": ""1"", ""id"": ""IROM1"", ""size"": ""0x10000"", ""start"": ""0x00000000"", ""startup"": ""1""}, {""default"": ""0"", ""id"": ""IROM2"", ""size"": ""0x1000"", ""start"": ""0x00100000"", ""startup"": ""0""}, {""default"": ""1"", ""id"": ""IRAM1"", ""init"": ""0"", ""size"": ""0x3000"", ""start"": ""0x20000000""}]","[{""n"": ""24"", ""type"": ""IOs""}, {""m"": ""24"", ""n"": ""3"", ""type"": ""Timer""}, {""n"": ""1"", ""type"": ""UART""}, {""n"": ""1"", ""type"": ""SPI""}, {""n"": ""1"", ""type"": ""I2C""}, {""n"": ""1"", ""type"": ""I2S""}, {""n"": ""2"", ""type"": ""AnalogOther""}, {""m"": ""16"", ""n"": ""2"", ""type"": ""PWM""}, {""m"": ""16"", ""n"": ""8"", ""type"": ""ADC""}]",[],SVD/Nuvoton/ISD9100_v3.svd,unknown,cmsis:Nuvoton.AudioSoCs_DFP@1.0.1,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton.AudioSoCs_DFP.pdsc,1.0.1,2026-08-11T12:15:57+00:00,cmsis_pack_metadata
nuvoton::i9160,nuvoton::audio-socs-family::audio-socs-family::i9100-series,Nuvoton,general_purpose_mcu,Cortex-M0,Audio SoCs Family,Audio SoCs Family,I9100 Series,I9160,I9160,,"[{""Dclock"": ""48000000"", ""Dcore"": ""Cortex-M0""}]",48000000,152576,12288,,,"[{""default"": ""1"", ""id"": ""IROM1"", ""size"": ""0x24400"", ""start"": ""0x00000000"", ""startup"": ""1""}, {""default"": ""0"", ""id"": ""IROM2"", ""size"": ""0x1000"", ""start"": ""0x00100000"", ""startup"": ""0""}, {""default"": ""1"", ""id"": ""IRAM1"", ""init"": ""0"", ""size"": ""0x3000"", ""start"": ""0x20000000""}]","[{""n"": ""24"", ""type"": ""IOs""}, {""m"": ""24"", ""n"": ""3"", ""type"": ""Timer""}, {""n"": ""1"", ""type"": ""UART""}, {""n"": ""1"", ""type"": ""SPI""}, {""n"": ""1"", ""type"": ""I2C""}, {""n"": ""1"", ""type"": ""I2S""}, {""n"": ""2"", ""type"": ""AnalogOther""}, {""m"": ""16"", ""n"": ""2"", ""type"": ""PWM""}, {""m"": ""16"", ""n"": ""8"", ""type"": ""ADC""}]",[],SVD/Nuvoton/ISD9100_v3.svd,unknown,cmsis:Nuvoton.AudioSoCs_DFP@1.0.1,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton.AudioSoCs_DFP.pdsc,1.0.1,2026-08-11T12:15:57+00:00,cmsis_pack_metadata
nuvoton::i91032,nuvoton::audio-socs-family::audio-socs-family::i91000-series,Nuvoton,general_purpose_mcu,Cortex-M0,Audio SoCs Family,Audio SoCs Family,I91000 Series,I91032,I91032,,"[{""Dclock"": ""48000000"", ""Dcore"": ""Cortex-M0""}]",48000000,65536,6144,,,"[{""default"": ""1"", ""id"": ""IROM1"", ""size"": ""0x10000"", ""start"": ""0x00000000"", ""startup"": ""1""}, {""default"": ""1"", ""id"": ""IRAM1"", ""init"": ""0"", ""size"": ""0x1800"", ""start"": ""0x20000000""}]","[{""n"": ""22"", ""type"": ""IOs""}, {""m"": ""16"", ""n"": ""3"", ""type"": ""Timer""}, {""n"": ""1"", ""type"": ""SPI""}, {""m"": ""16"", ""n"": ""2"", ""type"": ""PWM""}, {""m"": ""12"", ""n"": ""8"", ""type"": ""ADC""}]",[],SVD/Nuvoton/ISD91000_v4_2.svd,unknown,cmsis:Nuvoton.AudioSoCs_DFP@1.0.1,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton.AudioSoCs_DFP.pdsc,1.0.1,2026-08-11T12:15:57+00:00,cmsis_pack_metadata
nuvoton::i91230,nuvoton::audio-socs-family::audio-socs-family::i91200-series,Nuvoton,general_purpose_mcu,Cortex-M0,Audio SoCs Family,Audio SoCs Family,I91200 Series,I91230,I91230,,"[{""Dclock"": ""48000000"", ""Dcore"": ""Cortex-M0""}]",48000000,65536,12288,,,"[{""default"": ""1"", ""id"": ""IROM1"", ""size"": ""0x10000"", ""start"": ""0x00000000"", ""startup"": ""1""}, {""default"": ""1"", ""id"": ""IRAM1"", ""init"": ""0"", ""size"": ""0x3000"", ""start"": ""0x20000000""}]","[{""n"": ""32"", ""type"": ""IOs""}, {""m"": ""16"", ""n"": ""2"", ""type"": ""Timer""}, {""n"": ""2"", ""type"": ""SPI""}, {""m"": ""16"", ""n"": ""4"", ""type"": ""PWM""}, {""m"": ""16"", ""n"": ""8"", ""type"": ""ADC""}]",[],SVD/Nuvoton/ISD91200B_v1.svd,unknown,cmsis:Nuvoton.AudioSoCs_DFP@1.0.1,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton.AudioSoCs_DFP.pdsc,1.0.1,2026-08-11T12:15:57+00:00,cmsis_pack_metadata
nuvoton::i91230c,nuvoton::audio-socs-family::audio-socs-family::i91200-series,Nuvoton,general_purpose_mcu,Cortex-M0,Audio SoCs Family,Audio SoCs Family,I91200 Series,I91230C,I91230C,,"[{""Dclock"": ""48000000"", ""Dcore"": ""Cortex-M0""}]",48000000,65536,12288,,,"[{""default"": ""1"", ""id"": ""IROM1"", ""size"": ""0x10000"", ""start"": ""0x00000000"", ""startup"": ""1""}, {""default"": ""1"", ""id"": ""IRAM1"", ""init"": ""0"", ""size"": ""0x3000"", ""start"": ""0x20000000""}]","[{""n"": ""32"", ""type"": ""IOs""}, {""m"": ""16"", ""n"": ""2"", ""type"": ""Timer""}, {""n"": ""2"", ""type"": ""SPI""}, {""m"": ""16"", ""n"": ""4"", ""type"": ""PWM""}, {""m"": ""16"", ""n"": ""8"", ""type"": ""ADC""}]",[],SVD/Nuvoton/ISD91200B_v1.svd,unknown,cmsis:Nuvoton.AudioSoCs_DFP@1.0.1,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton.AudioSoCs_DFP.pdsc,1.0.1,2026-08-11T12:15:57+00:00,cmsis_pack_metadata
nuvoton::i91260,nuvoton::audio-socs-family::audio-socs-family::i91200-series,Nuvoton,general_purpose_mcu,Cortex-M0,Audio SoCs Family,Audio SoCs Family,I91200 Series,I91260,I91260,,"[{""Dclock"": ""48000000"", ""Dcore"": ""Cortex-M0""}]",48000000,131072,12288,,,"[{""default"": ""1"", ""id"": ""IROM1"", ""size"": ""0x20000"", ""start"": ""0x00000000"", ""startup"": ""1""}, {""default"": ""1"", ""id"": ""IRAM1"", ""init"": ""0"", ""size"": ""0x3000"", ""start"": ""0x20000000""}]","[{""n"": ""32"", ""type"": ""IOs""}, {""m"": ""16"", ""n"": ""2"", ""type"": ""Timer""}, {""n"": ""2"", ""type"": ""SPI""}, {""m"": ""16"", ""n"": ""4"", ""type"": ""PWM""}, {""m"": ""16"", ""n"": ""8"", ""type"": ""ADC""}]",[],SVD/Nuvoton/ISD91200B_v1.svd,unknown,cmsis:Nuvoton.AudioSoCs_DFP@1.0.1,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton.AudioSoCs_DFP.pdsc,1.0.1,2026-08-11T12:15:57+00:00,cmsis_pack_metadata
nuvoton::i91260b,nuvoton::audio-socs-family::audio-socs-family::i91200-series,Nuvoton,general_purpose_mcu,Cortex-M0,Audio SoCs Family,Audio SoCs Family,I91200 Series,I91260B,I91260B,,"[{""Dclock"": ""48000000"", ""Dcore"": ""Cortex-M0""}]",48000000,131072,12288,,,"[{""default"": ""1"", ""id"": ""IROM1"", ""size"": ""0x20000"", ""start"": ""0x00000000"", ""startup"": ""1""}, {""default"": ""1"", ""id"": ""IRAM1"", ""init"": ""0"", ""size"": ""0x3000"", ""start"": ""0x20000000""}]","[{""n"": ""32"", ""type"": ""IOs""}, {""m"": ""16"", ""n"": ""2"", ""type"": ""Timer""}, {""n"": ""2"", ""type"": ""SPI""}, {""m"": ""16"", ""n"": ""4"", ""type"": ""PWM""}, {""m"": ""16"", ""n"": ""8"", ""type"": ""ADC""}]",[],SVD/Nuvoton/ISD91200B_v1.svd,unknown,cmsis:Nuvoton.AudioSoCs_DFP@1.0.1,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton.AudioSoCs_DFP.pdsc,1.0.1,2026-08-11T12:15:57+00:00,cmsis_pack_metadata
nuvoton::i91260c,nuvoton::audio-socs-family::audio-socs-family::i91200-series,Nuvoton,general_purpose_mcu,Cortex-M0,Audio SoCs Family,Audio SoCs Family,I91200 Series,I91260C,I91260C,,"[{""Dclock"": ""48000000"", ""Dcore"": ""Cortex-M0""}]",48000000,131072,12288,,,"[{""default"": ""1"", ""id"": ""IROM1"", ""size"": ""0x20000"", ""start"": ""0x00000000"", ""startup"": ""1""}, {""default"": ""1"", ""id"": ""IRAM1"", ""init"": ""0"", ""size"": ""0x3000"", ""start"": ""0x20000000""}]","[{""n"": ""32"", ""type"": ""IOs""}, {""m"": ""16"", ""n"": ""2"", ""type"": ""Timer""}, {""n"": ""2"", ""type"": ""SPI""}, {""m"": ""16"", ""n"": ""4"", ""type"": ""PWM""}, {""m"": ""16"", ""n"": ""8"", ""type"": ""ADC""}]",[],SVD/Nuvoton/ISD91200B_v1.svd,unknown,cmsis:Nuvoton.AudioSoCs_DFP@1.0.1,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton.AudioSoCs_DFP.pdsc,1.0.1,2026-08-11T12:15:57+00:00,cmsis_pack_metadata
nuvoton::i91500,nuvoton::audio-socs-family::audio-socs-family::i91500-series,Nuvoton,general_purpose_mcu,Cortex-M0,Audio SoCs Family,Audio SoCs Family,I91500 Series,I91500,I91500,,"[{""Dclock"": ""48000000"", ""Dcore"": ""Cortex-M0""}]",48000000,69632,20480,,,"[{""default"": ""1"", ""id"": ""IROM1"", ""size"": ""0x10000"", ""start"": ""0x00000000"", ""startup"": ""1""}, {""default"": ""0"", ""id"": ""IROM2"", ""size"": ""0x1000"", ""start"": ""0x00100000"", ""startup"": ""0""}, {""default"": ""1"", ""id"": ""IRAM1"", ""init"": ""0"", ""size"": ""0x5000"", ""start"": ""0x20000000""}]","[{""n"": ""24"", ""type"": ""IOs""}, {""m"": ""24"", ""n"": ""3"", ""type"": ""Timer""}, {""n"": ""2"", ""type"": ""UART""}, {""n"": ""2"", ""type"": ""SPI""}, {""n"": ""2"", ""type"": ""I2C""}, {""n"": ""1"", ""type"": ""I2S""}, {""m"": ""16"", ""n"": ""6"", ""type"": ""PWM""}, {""m"": ""16"", ""n"": ""8"", ""type"": ""ADC""}, {""n"": ""1"", ""name"": ""Full-Speed USB Device"", ""type"": ""USBD""}]",[],SVD/Nuvoton/I91500_v1.svd,unknown,cmsis:Nuvoton.AudioSoCs_DFP@1.0.1,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton.AudioSoCs_DFP.pdsc,1.0.1,2026-08-11T12:15:57+00:00,cmsis_pack_metadata
nuvoton::i94113,nuvoton::audio-socs-family::audio-socs-family::i94100-i941a00-series,Nuvoton,general_purpose_mcu,Cortex-M4,Audio SoCs Family,Audio SoCs Family,I94100/I941A00 Series,I94113,I94113,,"[{""Dclock"": ""200000000"", ""Dcore"": ""Cortex-M4"", ""Dfpu"": ""FPU""}]",200000000,266240,131072,QFN,33,"[{""default"": ""1"", ""id"": ""IROM1"", ""size"": ""0x40000"", ""start"": ""0x00000000"", ""startup"": ""1""}, {""default"": ""0"", ""id"": ""IROM2"", ""size"": ""0x1000"", ""start"": ""0x00100000"", ""startup"": ""0""}, {""default"": ""1"", ""id"": ""IRAM1"", ""init"": ""0"", ""size"": ""0x20000"", ""start"": ""0x20000000""}]","[{""n"": ""26"", ""type"": ""IOs""}, {""m"": ""32"", ""n"": ""4"", ""type"": ""Timer""}, {""n"": ""6"", ""type"": ""UART""}, {""n"": ""3"", ""type"": ""SPI""}, {""n"": ""3"", ""type"": ""I2C""}, {""n"": ""1"", ""type"": ""USBD""}, {""n"": ""1"", ""type"": ""I2S""}, {""n"": ""2"", ""type"": ""AnalogOther""}, {""m"": ""16"", ""n"": ""24"", ""type"": ""PWM""}, {""m"": ""12"", ""n"": ""16"", ""type"": ""ADC""}, {""m"": ""12"", ""n"": ""2"", ""type"": ""DAC""}, {""n"": ""33"", ""type"": ""QFN""}]",[],SVD/Nuvoton/I94100_v1_3.svd,unknown,cmsis:Nuvoton.AudioSoCs_DFP@1.0.1,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton.AudioSoCs_DFP.pdsc,1.0.1,2026-08-11T12:15:57+00:00,cmsis_pack_metadata
nuvoton::i94120,nuvoton::audio-socs-family::audio-socs-family::i94100-i941a00-series,Nuvoton,general_purpose_mcu,Cortex-M4,Audio SoCs Family,Audio SoCs Family,I94100/I941A00 Series,I94120,I94120,,"[{""Dclock"": ""200000000"", ""Dcore"": ""Cortex-M4"", ""Dfpu"": ""FPU""}]",200000000,528384,32768,QFN,33,"[{""default"": ""1"", ""id"": ""IROM1"", ""size"": ""0x80000"", ""start"": ""0x00000000"", ""startup"": ""1""}, {""default"": ""0"", ""id"": ""IROM2"", ""size"": ""0x1000"", ""start"": ""0x00100000"", ""startup"": ""0""}, {""default"": ""1"", ""id"": ""IRAM1"", ""init"": ""0"", ""size"": ""0x8000"", ""start"": ""0x20000000""}]","[{""n"": ""26"", ""type"": ""IOs""}, {""m"": ""32"", ""n"": ""4"", ""type"": ""Timer""}, {""n"": ""6"", ""type"": ""UART""}, {""n"": ""3"", ""type"": ""SPI""}, {""n"": ""3"", ""type"": ""I2C""}, {""n"": ""1"", ""type"": ""USBD""}, {""n"": ""1"", ""type"": ""I2S""}, {""n"": ""2"", ""type"": ""AnalogOther""}, {""m"": ""16"", ""n"": ""24"", ""type"": ""PWM""}, {""m"": ""12"", ""n"": ""16"", ""type"": ""ADC""}, {""m"": ""12"", ""n"": ""2"", ""type"": ""DAC""}, {""n"": ""33"", ""type"": ""QFN""}]",[],SVD/Nuvoton/I94100_v1_3.svd,unknown,cmsis:Nuvoton.AudioSoCs_DFP@1.0.1,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton.AudioSoCs_DFP.pdsc,1.0.1,2026-08-11T12:15:57+00:00,cmsis_pack_metadata
nuvoton::i94123,nuvoton::audio-socs-family::audio-socs-family::i94100-i941a00-series,Nuvoton,general_purpose_mcu,Cortex-M4,Audio SoCs Family,Audio SoCs Family,I94100/I941A00 Series,I94123,I94123,,"[{""Dclock"": ""200000000"", ""Dcore"": ""Cortex-M4"", ""Dfpu"": ""FPU""}]",200000000,528384,131072,QFN,33,"[{""default"": ""1"", ""id"": ""IROM1"", ""size"": ""0x80000"", ""start"": ""0x00000000"", ""startup"": ""1""}, {""default"": ""0"", ""id"": ""IROM2"", ""size"": ""0x1000"", ""start"": ""0x00100000"", ""startup"": ""0""}, {""default"": ""1"", ""id"": ""IRAM1"", ""init"": ""0"", ""size"": ""0x20000"", ""start"": ""0x20000000""}]","[{""n"": ""26"", ""type"": ""IOs""}, {""m"": ""32"", ""n"": ""4"", ""type"": ""Timer""}, {""n"": ""6"", ""type"": ""UART""}, {""n"": ""3"", ""type"": ""SPI""}, {""n"": ""3"", ""type"": ""I2C""}, {""n"": ""1"", ""type"": ""USBD""}, {""n"": ""1"", ""type"": ""I2S""}, {""n"": ""2"", ""type"": ""AnalogOther""}, {""m"": ""16"", ""n"": ""24"", ""type"": ""PWM""}, {""m"": ""12"", ""n"": ""16"", ""type"": ""ADC""}, {""m"": ""12"", ""n"": ""2"", ""type"": ""DAC""}, {""n"": ""33"", ""type"": ""QFN""}]",[],SVD/Nuvoton/I94100_v1_3.svd,unknown,cmsis:Nuvoton.AudioSoCs_DFP@1.0.1,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton.AudioSoCs_DFP.pdsc,1.0.1,2026-08-11T12:15:57+00:00,cmsis_pack_metadata
nuvoton::i94124,nuvoton::audio-socs-family::audio-socs-family::i94100-i941a00-series,Nuvoton,general_purpose_mcu,Cortex-M4,Audio SoCs Family,Audio SoCs Family,I94100/I941A00 Series,I94124,I94124,,"[{""Dclock"": ""200000000"", ""Dcore"": ""Cortex-M4"", ""Dfpu"": ""FPU""}]",200000000,528384,196608,QFN,33,"[{""default"": ""1"", ""id"": ""IROM1"", ""size"": ""0x80000"", ""start"": ""0x00000000"", ""startup"": ""1""}, {""default"": ""0"", ""id"": ""IROM2"", ""size"": ""0x1000"", ""start"": ""0x00100000"", ""startup"": ""0""}, {""default"": ""1"", ""id"": ""IRAM1"", ""init"": ""0"", ""size"": ""0x30000"", ""start"": ""0x20000000""}]","[{""n"": ""26"", ""type"": ""IOs""}, {""m"": ""32"", ""n"": ""4"", ""type"": ""Timer""}, {""n"": ""6"", ""type"": ""UART""}, {""n"": ""3"", ""type"": ""SPI""}, {""n"": ""3"", ""type"": ""I2C""}, {""n"": ""1"", ""type"": ""USBD""}, {""n"": ""1"", ""type"": ""I2S""}, {""n"": ""2"", ""type"": ""AnalogOther""}, {""m"": ""16"", ""n"": ""24"", ""type"": ""PWM""}, {""m"": ""12"", ""n"": ""16"", ""type"": ""ADC""}, {""m"": ""12"", ""n"": ""2"", ""type"": ""DAC""}, {""n"": ""33"", ""type"": ""QFN""}]",[],SVD/Nuvoton/I94100_v1_3.svd,unknown,cmsis:Nuvoton.AudioSoCs_DFP@1.0.1,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton.AudioSoCs_DFP.pdsc,1.0.1,2026-08-11T12:15:57+00:00,cmsis_pack_metadata
nuvoton::i96100,nuvoton::audio-socs-family::audio-socs-family::i96100-series,Nuvoton,general_purpose_mcu,Cortex-M0,Audio SoCs Family,Audio SoCs Family,I96100 Series,I96100,I96100,,"[{""Dclock"": ""150000000"", ""Dcore"": ""Cortex-M0""}]",150000000,,114688,,,"[{""default"": ""1"", ""id"": ""IRAM1"", ""init"": ""0"", ""size"": ""0x1C000"", ""start"": ""0x20000000""}]","[{""n"": ""57"", ""type"": ""IOs""}, {""m"": ""32"", ""n"": ""4"", ""type"": ""Timer""}, {""n"": ""2"", ""type"": ""UART""}, {""n"": ""2"", ""type"": ""SPI""}, {""n"": ""2"", ""type"": ""I2C""}, {""n"": ""2"", ""type"": ""I2S""}, {""m"": ""16"", ""n"": ""6"", ""type"": ""PWM""}, {""m"": ""16"", ""n"": ""8"", ""type"": ""ADC""}, {""n"": ""1"", ""name"": ""Full-Speed USB Device"", ""type"": ""USBD""}]",[],SVD/Nuvoton/I96100_v1.svd,unknown,cmsis:Nuvoton.AudioSoCs_DFP@1.0.1,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton.AudioSoCs_DFP.pdsc,1.0.1,2026-08-11T12:15:57+00:00,cmsis_pack_metadata
nuvoton::npca121dd,nuvoton::npcx-family::npcx-family::npca121-series,Nuvoton,general_purpose_mcu,Cortex-M4,NPCX Family,NPCX Family,NPCA121 Series,NPCA121DD,NPCA121DD,,"[{""Dclock"": ""200000000"", ""Dcore"": ""Cortex-M4"", ""Dfpu"": ""FPU""}]",200000000,528384,196608,QFN,33,"[{""default"": ""1"", ""id"": ""IROM1"", ""size"": ""0x80000"", ""start"": ""0x00000000"", ""startup"": ""1""}, {""default"": ""0"", ""id"": ""IROM2"", ""size"": ""0x1000"", ""start"": ""0x00100000"", ""startup"": ""0""}, {""default"": ""1"", ""id"": ""IRAM1"", ""init"": ""0"", ""size"": ""0x30000"", ""start"": ""0x20000000""}]","[{""n"": ""26"", ""type"": ""IOs""}, {""m"": ""32"", ""n"": ""4"", ""type"": ""Timer""}, {""n"": ""6"", ""type"": ""UART""}, {""n"": ""3"", ""type"": ""SPI""}, {""n"": ""3"", ""type"": ""I2C""}, {""n"": ""1"", ""type"": ""USBD""}, {""n"": ""1"", ""type"": ""I2S""}, {""n"": ""2"", ""type"": ""AnalogOther""}, {""m"": ""16"", ""n"": ""24"", ""type"": ""PWM""}, {""m"": ""12"", ""n"": ""16"", ""type"": ""ADC""}, {""m"": ""12"", ""n"": ""2"", ""type"": ""DAC""}, {""n"": ""33"", ""type"": ""QFN""}]",[],SVD/Nuvoton/NPCA121_v1.svd,unknown,cmsis:Nuvoton.NuVoice_ISD_DFP@1.0.23,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton.NuVoice_ISD_DFP.pdsc,1.0.23,2026-08-11T12:15:57+00:00,cmsis_pack_metadata
nuvoton::npca121dy,nuvoton::npcx-family::npcx-family::npca121-series,Nuvoton,general_purpose_mcu,Cortex-M4,NPCX Family,NPCX Family,NPCA121 Series,NPCA121DY,NPCA121DY,,"[{""Dclock"": ""200000000"", ""Dcore"": ""Cortex-M4"", ""Dfpu"": ""FPU""}]",200000000,528384,196608,QFN,33,"[{""default"": ""1"", ""id"": ""IROM1"", ""size"": ""0x80000"", ""start"": ""0x00000000"", ""startup"": ""1""}, {""default"": ""0"", ""id"": ""IROM2"", ""size"": ""0x1000"", ""start"": ""0x00100000"", ""startup"": ""0""}, {""default"": ""1"", ""id"": ""IRAM1"", ""init"": ""0"", ""size"": ""0x30000"", ""start"": ""0x20000000""}]","[{""n"": ""26"", ""type"": ""IOs""}, {""m"": ""32"", ""n"": ""4"", ""type"": ""Timer""}, {""n"": ""6"", ""type"": ""UART""}, {""n"": ""3"", ""type"": ""SPI""}, {""n"": ""3"", ""type"": ""I2C""}, {""n"": ""1"", ""type"": ""USBD""}, {""n"": ""1"", ""type"": ""I2S""}, {""n"": ""2"", ""type"": ""AnalogOther""}, {""m"": ""16"", ""n"": ""24"", ""type"": ""PWM""}, {""m"": ""12"", ""n"": ""16"", ""type"": ""ADC""}, {""m"": ""12"", ""n"": ""2"", ""type"": ""DAC""}, {""n"": ""33"", ""type"": ""QFN""}]",[],SVD/Nuvoton/NPCA121_v1.svd,unknown,cmsis:Nuvoton.NuVoice_ISD_DFP@1.0.23,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton.NuVoice_ISD_DFP.pdsc,1.0.23,2026-08-11T12:15:57+00:00,cmsis_pack_metadata
nuvoton::nsc128l42,nuvoton::nsc-family::nsc-family::nsc-series,Nuvoton,general_purpose_mcu,Cortex-M23,NSC Family,NSC Family,NSC Series,NSC128L42,NSC128L42,,"[{""Dclock"": ""49152000"", ""Dcore"": ""Cortex-M23""}]",49152000,333824,18432,,,"[{""default"": ""1"", ""id"": ""IROM1"", ""size"": ""0x50000"", ""start"": ""0x00000000"", ""startup"": ""1""}, {""default"": ""0"", ""id"": ""IROM2"", ""size"": ""0x1800"", ""start"": ""0x00100000"", ""startup"": ""0""}, {""default"": ""1"", ""id"": ""IRAM1"", ""init"": ""0"", ""size"": ""0x4800"", ""start"": ""0x20000000""}]","[{""n"": ""68"", ""type"": ""IOs""}, {""m"": ""16"", ""n"": ""3"", ""type"": ""Timer""}, {""n"": ""1"", ""type"": ""UART""}, {""n"": ""1"", ""type"": ""SPI""}, {""m"": ""14"", ""n"": ""3"", ""type"": ""PWM""}]",[],SVD/Nuvoton/NSC_v2.svd,unknown,cmsis:Nuvoton.NuVoice_ISD_DFP@1.0.23,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton.NuVoice_ISD_DFP.pdsc,1.0.23,2026-08-11T12:15:57+00:00,cmsis_pack_metadata
nuvoton::nsc741k0,nuvoton::nsc-family::nsc-family::nsc74-series,Nuvoton,general_purpose_mcu,Cortex-M0,NSC Family,NSC Family,NSC74 Series,NSC741K0,NSC741K0,,"[{""Dclock"": ""39936000"", ""Dcore"": ""Cortex-M0""}]",39936000,1054720,12288,,,"[{""default"": ""1"", ""id"": ""IROM1"", ""size"": ""0x100000"", ""start"": ""0x00000000"", ""startup"": ""1""}, {""default"": ""0"", ""id"": ""IROM2"", ""size"": ""0x1800"", ""start"": ""0x00200000"", ""startup"": ""0""}, {""default"": ""1"", ""id"": ""IRAM1"", ""init"": ""0"", ""size"": ""0x3000"", ""start"": ""0x20000000""}]","[{""n"": ""40"", ""type"": ""IOs""}, {""m"": ""16"", ""n"": ""3"", ""type"": ""Timer""}, {""n"": ""1"", ""type"": ""UART""}, {""n"": ""1"", ""type"": ""SPI""}, {""n"": ""1"", ""type"": ""AnalogOther""}, {""m"": ""16"", ""n"": ""12"", ""type"": ""PWM""}, {""m"": ""10"", ""n"": ""5"", ""type"": ""ADC""}]",[],SVD/Nuvoton/NSC74_v2.svd,unknown,cmsis:Nuvoton.NuVoice_ISD_DFP@1.0.23,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton.NuVoice_ISD_DFP.pdsc,1.0.23,2026-08-11T12:15:57+00:00,cmsis_pack_metadata
nuvoton::nsc741k5,nuvoton::nsc-family::nsc-family::nsc74-series,Nuvoton,general_purpose_mcu,Cortex-M0,NSC Family,NSC Family,NSC74 Series,NSC741K5,NSC741K5,,"[{""Dclock"": ""39936000"", ""Dcore"": ""Cortex-M0""}]",39936000,1579008,12288,,,"[{""default"": ""1"", ""id"": ""IROM1"", ""size"": ""0x180000"", ""start"": ""0x00000000"", ""startup"": ""1""}, {""default"": ""0"", ""id"": ""IROM2"", ""size"": ""0x1800"", ""start"": ""0x00200000"", ""startup"": ""0""}, {""default"": ""1"", ""id"": ""IRAM1"", ""init"": ""0"", ""size"": ""0x3000"", ""start"": ""0x20000000""}]","[{""n"": ""40"", ""type"": ""IOs""}, {""m"": ""16"", ""n"": ""3"", ""type"": ""Timer""}, {""n"": ""1"", ""type"": ""UART""}, {""n"": ""1"", ""type"": ""SPI""}, {""n"": ""1"", ""type"": ""AnalogOther""}, {""m"": ""16"", ""n"": ""12"", ""type"": ""PWM""}, {""m"": ""10"", ""n"": ""5"", ""type"": ""ADC""}]",[],SVD/Nuvoton/NSC74_v2.svd,unknown,cmsis:Nuvoton.NuVoice_ISD_DFP@1.0.23,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton.NuVoice_ISD_DFP.pdsc,1.0.23,2026-08-11T12:15:57+00:00,cmsis_pack_metadata
