device_id,product_line_id,manufacturer,product_type,architecture_class,family,series,product_line,device_name,generic_device_name,manufacturer_variant_code,processor_cores,max_clock_hz,flash_bytes,ram_bytes,package_types,pin_counts,memory_regions_json,features_json,documents_json,svd_files,lifecycle,source_id,source_url,source_version,observed_at,verification_status
espressif::esp32-d0wd,espressif::esp::esp32::esp32,Espressif,wireless_soc,Xtensa,ESP,ESP32,ESP32,ESP32-D0WD,ESP32,D0WD,"[{""Darchitecture"": ""Xtensa"", ""Dclock"": ""240000000"", ""Dcore"": ""Xtensa LX6"", ""DcoreCount"": ""2"", ""Dfpu"": ""FPU"", ""DsourceDescription"": ""Xtensa® dual-core 32-bit LX6""}]",240000000,,532480,QFN 5×5,,"[{""id"": ""SRAM"", ""size"": 532480}, {""id"": ""ROM"", ""size"": 458752}, {""id"": ""FLASH"", ""size"": """"}, {""id"": ""PSRAM"", ""size"": """"}]","[{""m"": ""12"", ""n"": ""18"", ""name"": ""ADC channels"", ""type"": ""ADC""}, {""m"": ""12"", ""n"": ""2"", ""name"": ""ADC converter units"", ""type"": ""ADCUnits""}, {""m"": ""8"", ""n"": ""2"", ""name"": ""DAC converter units"", ""type"": ""DAC""}, {""n"": ""10"", ""name"": ""Capacitive touch channels"", ""type"": ""Touch""}, {""n"": ""34"", ""name"": ""GPIO"", ""type"": ""IOs""}, {""n"": ""3"", ""type"": ""UART""}, {""n"": ""4"", ""type"": ""SPI""}, {""n"": ""1"", ""type"": ""SDIOHost""}, {""n"": ""1"", ""type"": ""SDIOSlave""}, {""n"": ""2"", ""type"": ""I2S""}, {""n"": ""2"", ""type"": ""I2C""}, {""m"": ""1*8 channels"", ""n"": ""1"", ""name"": ""Remote control transceiver"", ""type"": ""RMT""}, {""m"": ""2*8 channels"", ""n"": ""2"", ""name"": ""LED PWM controller"", ""type"": ""LEDPWM""}, {""m"": ""2"", ""n"": ""2"", ""name"": ""Motor-control PWM"", ""type"": ""MCPWM""}, {""n"": ""1"", ""name"": ""Ethernet MAC"", ""type"": ""ETH""}, {""n"": ""1"", ""name"": ""TWAI controller"", ""type"": ""CAN""}, {""n"": ""1"", ""name"": ""1*DVP 8/16-bit"", ""type"": ""Camera""}, {""n"": ""1"", ""name"": ""Hall sensor"", ""type"": ""Hall""}, {""n"": ""1"", ""type"": ""JTAG""}, {""n"": ""1"", ""name"": ""IEEE 802.11b/g/n; 2.4 GHz; HT20/40; up to 150 Mbps"", ""type"": ""WiFi""}, {""n"": ""1"", ""name"": ""BR/EDR + Bluetooth LE v4.2"", ""type"": ""Bluetooth""}, {""m"": ""KB"", ""n"": ""16"", ""name"": ""RTC SRAM"", ""type"": ""RTC_RAM""}, {""count"": ""40"", ""name"": ""SoC GPIO pad total; not module-exposed usable GPIO"", ""source_kind"": ""espressif_idf_soc_caps"", ""source_parameter"": ""SOC_GPIO_PIN_COUNT"", ""type"": ""GPIOPadCount""}, {""count"": ""3"", ""name"": ""UART controllers"", ""source_kind"": ""espressif_idf_soc_caps"", ""source_parameter"": ""SOC_UART_NUM"", ""type"": ""UART""}, {""count"": ""3"", ""name"": ""Internal SPI peripheral total; Product Selector SPI count uses different semantics"", ""source_kind"": ""espressif_idf_soc_caps"", ""source_parameter"": ""SOC_SPI_PERIPH_NUM"", ""type"": ""SPIPeripheralTotal""}, {""count"": ""2"", ""name"": ""I2C controllers including HP/LP domains"", ""source_kind"": ""espressif_idf_soc_caps"", ""source_parameter"": ""SOC_I2C_NUM"", ""type"": ""I2C""}, {""count"": ""1"", ""name"": ""TWAI/CAN controllers"", ""source_kind"": ""espressif_idf_soc_caps"", ""source_parameter"": ""SOC_TWAI_CONTROLLER_NUM"", ""type"": ""CAN""}, {""count"": ""2"", ""name"": ""ADC converter units"", ""source_kind"": ""espressif_idf_soc_caps"", ""source_parameter"": ""SOC_ADC_PERIPH_NUM"", ""type"": ""ADCUnits""}, {""count"": ""4"", ""name"": ""LEDC PWM timers"", ""source_kind"": ""espressif_idf_soc_caps"", ""source_parameter"": ""SOC_LEDC_TIMER_NUM"", ""type"": ""LEDPWM""}, {""count"": ""4"", ""name"": ""General-purpose hardware timers from timer-group register instances"", ""source_kind"": ""espressif_idf_soc_caps"", ""source_parameter"": ""timer_group_struct.h:instances*hw_timer[]"", ""type"": ""Timer""}, {""count"": ""1"", ""name"": ""Hardware cryptography: AES, SHA"", ""source_kind"": ""espressif_idf_soc_caps"", ""source_parameter"": ""soc_caps crypto support macros"", ""type"": ""Crypto""}, {""count"": ""1"", ""name"": ""Hardware random number generator"", ""source_kind"": ""espressif_idf_soc_caps"", ""source_parameter"": ""SOC_RNG_SUPPORTED"", ""type"": ""RNG""}, {""count"": ""1"", ""name"": ""SD/MMC host"", ""source_kind"": ""espressif_idf_soc_caps"", ""source_parameter"": ""SOC_SDMMC_HOST_SUPPORTED"", ""type"": ""SDIO""}, {""count"": ""1"", ""name"": ""Remote control transceiver"", ""source_kind"": ""espressif_idf_soc_caps"", ""source_parameter"": ""SOC_RMT_SUPPORTED"", ""type"": ""RMT""}, {""count"": ""1"", ""name"": ""LEDC PWM controller"", ""source_kind"": ""espressif_idf_soc_caps"", ""source_parameter"": ""SOC_LEDC_SUPPORTED"", ""type"": ""LEDPWM""}, {""count"": ""1"", ""name"": ""Motor-control PWM controller"", ""source_kind"": ""espressif_idf_soc_caps"", ""source_parameter"": ""SOC_MCPWM_SUPPORTED"", ""type"": ""MCPWM""}, {""count"": ""1"", ""name"": ""ESP-IDF target: esp32"", ""source_kind"": ""espressif_idf_soc_caps"", ""source_parameter"": ""IDF_TARGET_ESP32"", ""type"": ""VendorCapability""}]","[{""title"": ""ESP Product Selector"", ""url"": ""https://products.espressif.com/#/product-comparison""}]",,nrnd,espressif-product-selector:chip:en;espressif-idf-soc-caps:08e0d30a74ad,https://products.espressif.com/#/product-comparison,live_api_snapshot;08e0d30a74ad,2026-08-12T07:34:50+00:00,multi_source_manufacturer_device_database
espressif::esp32-d0wd-v3,espressif::esp::esp32::esp32,Espressif,wireless_soc,Xtensa,ESP,ESP32,ESP32,ESP32-D0WD-V3,ESP32,D0WD-V3,"[{""Darchitecture"": ""Xtensa"", ""Dclock"": ""240000000"", ""Dcore"": ""Xtensa LX6"", ""DcoreCount"": ""2"", ""Dfpu"": ""FPU"", ""DsourceDescription"": ""Xtensa® dual-core 32-bit LX6""}]",240000000,,532480,QFN 5×5,,"[{""id"": ""SRAM"", ""size"": 532480}, {""id"": ""ROM"", ""size"": 458752}, {""id"": ""FLASH"", ""size"": """"}, {""id"": ""PSRAM"", ""size"": """"}]","[{""m"": ""12"", ""n"": ""18"", ""name"": ""ADC channels"", ""type"": ""ADC""}, {""m"": ""12"", ""n"": ""2"", ""name"": ""ADC converter units"", ""type"": ""ADCUnits""}, {""m"": ""8"", ""n"": ""2"", ""name"": ""DAC converter units"", ""type"": ""DAC""}, {""n"": ""10"", ""name"": ""Capacitive touch channels"", ""type"": ""Touch""}, {""n"": ""34"", ""name"": ""GPIO"", ""type"": ""IOs""}, {""n"": ""3"", ""type"": ""UART""}, {""n"": ""4"", ""type"": ""SPI""}, {""n"": ""1"", ""type"": ""SDIOHost""}, {""n"": ""1"", ""type"": ""SDIOSlave""}, {""n"": ""2"", ""type"": ""I2S""}, {""n"": ""2"", ""type"": ""I2C""}, {""m"": ""1*8 channels"", ""n"": ""1"", ""name"": ""Remote control transceiver"", ""type"": ""RMT""}, {""m"": ""2*8 channels"", ""n"": ""2"", ""name"": ""LED PWM controller"", ""type"": ""LEDPWM""}, {""m"": ""2"", ""n"": ""2"", ""name"": ""Motor-control PWM"", ""type"": ""MCPWM""}, {""n"": ""1"", ""name"": ""Ethernet MAC"", ""type"": ""ETH""}, {""n"": ""1"", ""name"": ""TWAI controller"", ""type"": ""CAN""}, {""n"": ""1"", ""name"": ""1*DVP 8/16-bit"", ""type"": ""Camera""}, {""n"": ""1"", ""name"": ""Hall sensor"", ""type"": ""Hall""}, {""n"": ""1"", ""type"": ""JTAG""}, {""n"": ""1"", ""name"": ""IEEE 802.11b/g/n; 2.4 GHz; HT20/40; up to 150 Mbps"", ""type"": ""WiFi""}, {""n"": ""1"", ""name"": ""BR/EDR + Bluetooth LE v4.2"", ""type"": ""Bluetooth""}, {""m"": ""KB"", ""n"": ""16"", ""name"": ""RTC SRAM"", ""type"": ""RTC_RAM""}, {""count"": ""40"", ""name"": ""SoC GPIO pad total; not module-exposed usable GPIO"", ""source_kind"": ""espressif_idf_soc_caps"", ""source_parameter"": ""SOC_GPIO_PIN_COUNT"", ""type"": ""GPIOPadCount""}, {""count"": ""3"", ""name"": ""UART controllers"", ""source_kind"": ""espressif_idf_soc_caps"", ""source_parameter"": ""SOC_UART_NUM"", ""type"": ""UART""}, {""count"": ""3"", ""name"": ""Internal SPI peripheral total; Product Selector SPI count uses different semantics"", ""source_kind"": ""espressif_idf_soc_caps"", ""source_parameter"": ""SOC_SPI_PERIPH_NUM"", ""type"": ""SPIPeripheralTotal""}, {""count"": ""2"", ""name"": ""I2C controllers including HP/LP domains"", ""source_kind"": ""espressif_idf_soc_caps"", ""source_parameter"": ""SOC_I2C_NUM"", ""type"": ""I2C""}, {""count"": ""1"", ""name"": ""TWAI/CAN controllers"", ""source_kind"": ""espressif_idf_soc_caps"", ""source_parameter"": ""SOC_TWAI_CONTROLLER_NUM"", ""type"": ""CAN""}, {""count"": ""2"", ""name"": ""ADC converter units"", ""source_kind"": ""espressif_idf_soc_caps"", ""source_parameter"": ""SOC_ADC_PERIPH_NUM"", ""type"": ""ADCUnits""}, {""count"": ""4"", ""name"": ""LEDC PWM timers"", ""source_kind"": ""espressif_idf_soc_caps"", ""source_parameter"": ""SOC_LEDC_TIMER_NUM"", ""type"": ""LEDPWM""}, {""count"": ""4"", ""name"": ""General-purpose hardware timers from timer-group register instances"", ""source_kind"": ""espressif_idf_soc_caps"", ""source_parameter"": ""timer_group_struct.h:instances*hw_timer[]"", ""type"": ""Timer""}, {""count"": ""1"", ""name"": ""Hardware cryptography: AES, SHA"", ""source_kind"": ""espressif_idf_soc_caps"", ""source_parameter"": ""soc_caps crypto support macros"", ""type"": ""Crypto""}, {""count"": ""1"", ""name"": ""Hardware random number generator"", ""source_kind"": ""espressif_idf_soc_caps"", ""source_parameter"": ""SOC_RNG_SUPPORTED"", ""type"": ""RNG""}, {""count"": ""1"", ""name"": ""SD/MMC host"", ""source_kind"": ""espressif_idf_soc_caps"", ""source_parameter"": ""SOC_SDMMC_HOST_SUPPORTED"", ""type"": ""SDIO""}, {""count"": ""1"", ""name"": ""Remote control transceiver"", ""source_kind"": ""espressif_idf_soc_caps"", ""source_parameter"": ""SOC_RMT_SUPPORTED"", ""type"": ""RMT""}, {""count"": ""1"", ""name"": ""LEDC PWM controller"", ""source_kind"": ""espressif_idf_soc_caps"", ""source_parameter"": ""SOC_LEDC_SUPPORTED"", ""type"": ""LEDPWM""}, {""count"": ""1"", ""name"": ""Motor-control PWM controller"", ""source_kind"": ""espressif_idf_soc_caps"", ""source_parameter"": ""SOC_MCPWM_SUPPORTED"", ""type"": ""MCPWM""}, {""count"": ""1"", ""name"": ""ESP-IDF target: esp32"", ""source_kind"": ""espressif_idf_soc_caps"", ""source_parameter"": ""IDF_TARGET_ESP32"", ""type"": ""VendorCapability""}]","[{""title"": ""ESP Product Selector"", ""url"": ""https://products.espressif.com/#/product-comparison""}]",,active,espressif-product-selector:chip:en;espressif-idf-soc-caps:08e0d30a74ad,https://products.espressif.com/#/product-comparison,live_api_snapshot;08e0d30a74ad,2026-08-12T07:34:50+00:00,multi_source_manufacturer_device_database
espressif::esp32-d0wdq6,espressif::esp::esp32::esp32,Espressif,wireless_soc,Xtensa,ESP,ESP32,ESP32,ESP32-D0WDQ6,ESP32,D0WDQ6,"[{""Darchitecture"": ""Xtensa"", ""Dclock"": ""240000000"", ""Dcore"": ""Xtensa LX6"", ""DcoreCount"": ""2"", ""Dfpu"": ""FPU"", ""DsourceDescription"": ""Xtensa® dual-core 32-bit LX6""}]",240000000,,532480,QFN 6×6,,"[{""id"": ""SRAM"", ""size"": 532480}, {""id"": ""ROM"", ""size"": 458752}, {""id"": ""FLASH"", ""size"": """"}, {""id"": ""PSRAM"", ""size"": """"}]","[{""m"": ""12"", ""n"": ""18"", ""name"": ""ADC channels"", ""type"": ""ADC""}, {""m"": ""12"", ""n"": ""2"", ""name"": ""ADC converter units"", ""type"": ""ADCUnits""}, {""m"": ""8"", ""n"": ""2"", ""name"": ""DAC converter units"", ""type"": ""DAC""}, {""n"": ""10"", ""name"": ""Capacitive touch channels"", ""type"": ""Touch""}, {""n"": ""34"", ""name"": ""GPIO"", ""type"": ""IOs""}, {""n"": ""3"", ""type"": ""UART""}, {""n"": ""4"", ""type"": ""SPI""}, {""n"": ""1"", ""type"": ""SDIOHost""}, {""n"": ""1"", ""type"": ""SDIOSlave""}, {""n"": ""2"", ""type"": ""I2S""}, {""n"": ""2"", ""type"": ""I2C""}, {""m"": ""1*8 channels"", ""n"": ""1"", ""name"": ""Remote control transceiver"", ""type"": ""RMT""}, {""m"": ""2*8 channels"", ""n"": ""2"", ""name"": ""LED PWM controller"", ""type"": ""LEDPWM""}, {""m"": ""2"", ""n"": ""2"", ""name"": ""Motor-control PWM"", ""type"": ""MCPWM""}, {""n"": ""1"", ""name"": ""Ethernet MAC"", ""type"": ""ETH""}, {""n"": ""1"", ""name"": ""TWAI controller"", ""type"": ""CAN""}, {""n"": ""1"", ""name"": ""1*DVP 8/16-bit"", ""type"": ""Camera""}, {""n"": ""1"", ""name"": ""Hall sensor"", ""type"": ""Hall""}, {""n"": ""1"", ""type"": ""JTAG""}, {""n"": ""1"", ""name"": ""IEEE 802.11b/g/n; 2.4 GHz; HT20/40; up to 150 Mbps"", ""type"": ""WiFi""}, {""n"": ""1"", ""name"": ""BR/EDR + Bluetooth LE v4.2"", ""type"": ""Bluetooth""}, {""m"": ""KB"", ""n"": ""16"", ""name"": ""RTC SRAM"", ""type"": ""RTC_RAM""}, {""count"": ""40"", ""name"": ""SoC GPIO pad total; not module-exposed usable GPIO"", ""source_kind"": ""espressif_idf_soc_caps"", ""source_parameter"": ""SOC_GPIO_PIN_COUNT"", ""type"": ""GPIOPadCount""}, {""count"": ""3"", ""name"": ""UART controllers"", ""source_kind"": ""espressif_idf_soc_caps"", ""source_parameter"": ""SOC_UART_NUM"", ""type"": ""UART""}, {""count"": ""3"", ""name"": ""Internal SPI peripheral total; Product Selector SPI count uses different semantics"", ""source_kind"": ""espressif_idf_soc_caps"", ""source_parameter"": ""SOC_SPI_PERIPH_NUM"", ""type"": ""SPIPeripheralTotal""}, {""count"": ""2"", ""name"": ""I2C controllers including HP/LP domains"", ""source_kind"": ""espressif_idf_soc_caps"", ""source_parameter"": ""SOC_I2C_NUM"", ""type"": ""I2C""}, {""count"": ""1"", ""name"": ""TWAI/CAN controllers"", ""source_kind"": ""espressif_idf_soc_caps"", ""source_parameter"": ""SOC_TWAI_CONTROLLER_NUM"", ""type"": ""CAN""}, {""count"": ""2"", ""name"": ""ADC converter units"", ""source_kind"": ""espressif_idf_soc_caps"", ""source_parameter"": ""SOC_ADC_PERIPH_NUM"", ""type"": ""ADCUnits""}, {""count"": ""4"", ""name"": ""LEDC PWM timers"", ""source_kind"": ""espressif_idf_soc_caps"", ""source_parameter"": ""SOC_LEDC_TIMER_NUM"", ""type"": ""LEDPWM""}, {""count"": ""4"", ""name"": ""General-purpose hardware timers from timer-group register instances"", ""source_kind"": ""espressif_idf_soc_caps"", ""source_parameter"": ""timer_group_struct.h:instances*hw_timer[]"", ""type"": ""Timer""}, {""count"": ""1"", ""name"": ""Hardware cryptography: AES, SHA"", ""source_kind"": ""espressif_idf_soc_caps"", ""source_parameter"": ""soc_caps crypto support macros"", ""type"": ""Crypto""}, {""count"": ""1"", ""name"": ""Hardware random number generator"", ""source_kind"": ""espressif_idf_soc_caps"", ""source_parameter"": ""SOC_RNG_SUPPORTED"", ""type"": ""RNG""}, {""count"": ""1"", ""name"": ""SD/MMC host"", ""source_kind"": ""espressif_idf_soc_caps"", ""source_parameter"": ""SOC_SDMMC_HOST_SUPPORTED"", ""type"": ""SDIO""}, {""count"": ""1"", ""name"": ""Remote control transceiver"", ""source_kind"": ""espressif_idf_soc_caps"", ""source_parameter"": ""SOC_RMT_SUPPORTED"", ""type"": ""RMT""}, {""count"": ""1"", ""name"": ""LEDC PWM controller"", ""source_kind"": ""espressif_idf_soc_caps"", ""source_parameter"": ""SOC_LEDC_SUPPORTED"", ""type"": ""LEDPWM""}, {""count"": ""1"", ""name"": ""Motor-control PWM controller"", ""source_kind"": ""espressif_idf_soc_caps"", ""source_parameter"": ""SOC_MCPWM_SUPPORTED"", ""type"": ""MCPWM""}, {""count"": ""1"", ""name"": ""ESP-IDF target: esp32"", ""source_kind"": ""espressif_idf_soc_caps"", ""source_parameter"": ""IDF_TARGET_ESP32"", ""type"": ""VendorCapability""}]","[{""title"": ""ESP Product Selector"", ""url"": ""https://products.espressif.com/#/product-comparison""}]",,nrnd,espressif-product-selector:chip:en;espressif-idf-soc-caps:08e0d30a74ad,https://products.espressif.com/#/product-comparison,live_api_snapshot;08e0d30a74ad,2026-08-12T07:34:50+00:00,multi_source_manufacturer_device_database
espressif::esp32-d0wdq6-v3,espressif::esp::esp32::esp32,Espressif,wireless_soc,Xtensa,ESP,ESP32,ESP32,ESP32-D0WDQ6-V3,ESP32,D0WDQ6-V3,"[{""Darchitecture"": ""Xtensa"", ""Dclock"": ""240000000"", ""Dcore"": ""Xtensa LX6"", ""DcoreCount"": ""2"", ""Dfpu"": ""FPU"", ""DsourceDescription"": ""Xtensa® dual-core 32-bit LX6""}]",240000000,,532480,QFN 6×6,,"[{""id"": ""SRAM"", ""size"": 532480}, {""id"": ""ROM"", ""size"": 458752}, {""id"": ""FLASH"", ""size"": """"}, {""id"": ""PSRAM"", ""size"": """"}]","[{""m"": ""12"", ""n"": ""18"", ""name"": ""ADC channels"", ""type"": ""ADC""}, {""m"": ""12"", ""n"": ""2"", ""name"": ""ADC converter units"", ""type"": ""ADCUnits""}, {""m"": ""8"", ""n"": ""2"", ""name"": ""DAC converter units"", ""type"": ""DAC""}, {""n"": ""10"", ""name"": ""Capacitive touch channels"", ""type"": ""Touch""}, {""n"": ""34"", ""name"": ""GPIO"", ""type"": ""IOs""}, {""n"": ""3"", ""type"": ""UART""}, {""n"": ""4"", ""type"": ""SPI""}, {""n"": ""1"", ""type"": ""SDIOHost""}, {""n"": ""1"", ""type"": ""SDIOSlave""}, {""n"": ""2"", ""type"": ""I2S""}, {""n"": ""2"", ""type"": ""I2C""}, {""m"": ""1*8 channels"", ""n"": ""1"", ""name"": ""Remote control transceiver"", ""type"": ""RMT""}, {""m"": ""2*8 channels"", ""n"": ""2"", ""name"": ""LED PWM controller"", ""type"": ""LEDPWM""}, {""m"": ""2"", ""n"": ""2"", ""name"": ""Motor-control PWM"", ""type"": ""MCPWM""}, {""n"": ""1"", ""name"": ""Ethernet MAC"", ""type"": ""ETH""}, {""n"": ""1"", ""name"": ""TWAI controller"", ""type"": ""CAN""}, {""n"": ""1"", ""name"": ""1*DVP 8/16-bit"", ""type"": ""Camera""}, {""n"": ""1"", ""name"": ""Hall sensor"", ""type"": ""Hall""}, {""n"": ""1"", ""type"": ""JTAG""}, {""n"": ""1"", ""name"": ""IEEE 802.11b/g/n; 2.4 GHz; HT20/40; up to 150 Mbps"", ""type"": ""WiFi""}, {""n"": ""1"", ""name"": ""BR/EDR + Bluetooth LE v4.2"", ""type"": ""Bluetooth""}, {""m"": ""KB"", ""n"": ""16"", ""name"": ""RTC SRAM"", ""type"": ""RTC_RAM""}, {""count"": ""40"", ""name"": ""SoC GPIO pad total; not module-exposed usable GPIO"", ""source_kind"": ""espressif_idf_soc_caps"", ""source_parameter"": ""SOC_GPIO_PIN_COUNT"", ""type"": ""GPIOPadCount""}, {""count"": ""3"", ""name"": ""UART controllers"", ""source_kind"": ""espressif_idf_soc_caps"", ""source_parameter"": ""SOC_UART_NUM"", ""type"": ""UART""}, {""count"": ""3"", ""name"": ""Internal SPI peripheral total; Product Selector SPI count uses different semantics"", ""source_kind"": ""espressif_idf_soc_caps"", ""source_parameter"": ""SOC_SPI_PERIPH_NUM"", ""type"": ""SPIPeripheralTotal""}, {""count"": ""2"", ""name"": ""I2C controllers including HP/LP domains"", ""source_kind"": ""espressif_idf_soc_caps"", ""source_parameter"": ""SOC_I2C_NUM"", ""type"": ""I2C""}, {""count"": ""1"", ""name"": ""TWAI/CAN controllers"", ""source_kind"": ""espressif_idf_soc_caps"", ""source_parameter"": ""SOC_TWAI_CONTROLLER_NUM"", ""type"": ""CAN""}, {""count"": ""2"", ""name"": ""ADC converter units"", ""source_kind"": ""espressif_idf_soc_caps"", ""source_parameter"": ""SOC_ADC_PERIPH_NUM"", ""type"": ""ADCUnits""}, {""count"": ""4"", ""name"": ""LEDC PWM timers"", ""source_kind"": ""espressif_idf_soc_caps"", ""source_parameter"": ""SOC_LEDC_TIMER_NUM"", ""type"": ""LEDPWM""}, {""count"": ""4"", ""name"": ""General-purpose hardware timers from timer-group register instances"", ""source_kind"": ""espressif_idf_soc_caps"", ""source_parameter"": ""timer_group_struct.h:instances*hw_timer[]"", ""type"": ""Timer""}, {""count"": ""1"", ""name"": ""Hardware cryptography: AES, SHA"", ""source_kind"": ""espressif_idf_soc_caps"", ""source_parameter"": ""soc_caps crypto support macros"", ""type"": ""Crypto""}, {""count"": ""1"", ""name"": ""Hardware random number generator"", ""source_kind"": ""espressif_idf_soc_caps"", ""source_parameter"": ""SOC_RNG_SUPPORTED"", ""type"": ""RNG""}, {""count"": ""1"", ""name"": ""SD/MMC host"", ""source_kind"": ""espressif_idf_soc_caps"", ""source_parameter"": ""SOC_SDMMC_HOST_SUPPORTED"", ""type"": ""SDIO""}, {""count"": ""1"", ""name"": ""Remote control transceiver"", ""source_kind"": ""espressif_idf_soc_caps"", ""source_parameter"": ""SOC_RMT_SUPPORTED"", ""type"": ""RMT""}, {""count"": ""1"", ""name"": ""LEDC PWM controller"", ""source_kind"": ""espressif_idf_soc_caps"", ""source_parameter"": ""SOC_LEDC_SUPPORTED"", ""type"": ""LEDPWM""}, {""count"": ""1"", ""name"": ""Motor-control PWM controller"", ""source_kind"": ""espressif_idf_soc_caps"", ""source_parameter"": ""SOC_MCPWM_SUPPORTED"", ""type"": ""MCPWM""}, {""count"": ""1"", ""name"": ""ESP-IDF target: esp32"", ""source_kind"": ""espressif_idf_soc_caps"", ""source_parameter"": ""IDF_TARGET_ESP32"", ""type"": ""VendorCapability""}]","[{""title"": ""ESP Product Selector"", ""url"": ""https://products.espressif.com/#/product-comparison""}]",,nrnd,espressif-product-selector:chip:en;espressif-idf-soc-caps:08e0d30a74ad,https://products.espressif.com/#/product-comparison,live_api_snapshot;08e0d30a74ad,2026-08-12T07:34:50+00:00,multi_source_manufacturer_device_database
