manufacturer,source_scope,pack_count,family_count,series_count,product_line_count,device_variant_count,orderable_part_count,last_observed,device_coverage_status,orderable_coverage_status,notes
Texas Instruments,C2000Ware plus exact TI data sheets,13,1,12,38,75,0,2026-08-31T11:41:14+00:00,official_c2000_datasheet_anchor_models,partial_official_sources,Twelve exact C2000 anchor models imported from TI data sheets; sibling purchasing-code variants are not fabricated.
