orderable_part_id,device_id,manufacturer,family,series,product_line,device_name,part_number,manufacturer_suffix,package_code,temperature_grade_code,packing_code,package_name,temperature_range,packing_form,lifecycle,source_id,source_url,observed_at,verification_status,decode_status
stc::stc32cl8k48,stc::stc32cl8k48,STC,STC32,STC32CL,STC32CL8K48,STC32CL8K48,STC32CL8K48,,,,,TSSOP20,,,unknown,stc:stc32:stc32cl8k64,https://www.stcmicro.com/stc/stc32cl8k64.html,2026-08-13T09:09:58+00:00,manufacturer_product_page,exact_official_model
stc::stc32cl8k64,stc::stc32cl8k64,STC,STC32,STC32CL,STC32CL8K64,STC32CL8K64,STC32CL8K64,,,,,TSSOP20,,,unknown,stc:stc32:stc32cl8k64,https://www.stcmicro.com/stc/stc32cl8k64.html,2026-08-13T09:09:58+00:00,manufacturer_product_page,exact_official_model
stc::stc32g12k128,stc::stc32g12k128,STC,STC32,STC32G,STC32G12K128,STC32G12K128,STC32G12K128,,,,,LQFP64;LQFP48;LQFP32;PDIP40,,,unknown,stc:stc32:stc32g12k128,https://www.stcmicro.com/stc/stc32g12k128.html,2026-08-13T09:09:58+00:00,manufacturer_product_page,exact_official_model
stc::stc32g12k64,stc::stc32g12k64,STC,STC32,STC32G,STC32G12K64,STC32G12K64,STC32G12K64,,,,,LQFP64;LQFP48;LQFP32;PDIP40,,,unknown,stc:stc32:stc32g12k128,https://www.stcmicro.com/stc/stc32g12k128.html,2026-08-13T09:09:58+00:00,manufacturer_product_page,exact_official_model
stc::stc32g144k246,stc::stc32g144k246,STC,STC32,STC32G,STC32G144K246,STC32G144K246,STC32G144K246,,,,,LQFP100;LQFP64;LQFP48;LQFP44,,,unknown,stc:stc32:stc32g144k246,https://www.stcmicro.com/stc/stc32g144k246.html,2026-08-13T09:09:58+00:00,manufacturer_product_page,exact_official_model
stc::stc32g18k64,stc::stc32g18k64,STC,STC32,STC32G,STC32G18K64,STC32G18K64,STC32G18K64,,,,,,,,unknown,stc:stc32:stc32g144k246,https://www.stcmicro.com/stc/stc32g144k246.html,2026-08-13T09:09:58+00:00,manufacturer_product_page,exact_official_model
stc::stc32g8k48,stc::stc32g8k48,STC,STC32,STC32G,STC32G8K48,STC32G8K48,STC32G8K48,,,,,LQFP48;QFN48;LQFP32;QFN32;TSSOP20,,,unknown,stc:stc32:stc32g8k64,https://www.stcmicro.com/stc/stc32g8k64.html,2026-08-13T09:09:58+00:00,manufacturer_product_page,exact_official_model
stc::stc32g8k64,stc::stc32g8k64,STC,STC32,STC32G,STC32G8K64,STC32G8K64,STC32G8K64,,,,,LQFP48;QFN48;LQFP32;QFN32;TSSOP20,,,unknown,stc:stc32:stc32g8k64,https://www.stcmicro.com/stc/stc32g8k64.html,2026-08-13T09:09:58+00:00,manufacturer_product_page,exact_official_model
stc::stc32g96k246,stc::stc32g96k246,STC,STC32,STC32G,STC32G96K246,STC32G96K246,STC32G96K246,,,,,,,,unknown,stc:stc32:stc32g144k246,https://www.stcmicro.com/stc/stc32g144k246.html,2026-08-13T09:09:58+00:00,manufacturer_product_page,exact_official_model
